Blocks	Pathways
KRAS*NFKB1*BRCA1*RBBP8	hsa04625-TFTG-hsa03440
KRAS*RELA*BRCA1*RBBP8	hsa04625-TFTG-hsa03440
KRAS*IL5*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*IL2*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*CSF2*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*IL10*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*IL4*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*IFNG*MYC*RBBP8	hsa04660-hsa04630-TFTG
KRAS*TNF*MYC*RBBP8	hsa04660-hsa04010-TFTG
KRAS*JUN*BRCA1*RBBP8	hsa04660-TFTG-hsa03440
KRAS*JUN*BRCA1*RBBP8	hsa04662-TFTG-hsa03440
KRAS*GSK3B*MYC*RBBP8	hsa04722-hsa04151-TFTG
KRAS*GSK3B*MYC*RBBP8	hsa04722-hsa04310-TFTG
KRAS*GSK3B*MYC*RBBP8	hsa04722-hsa04390-TFTG
KRAS*GSK3B*MYC*RBBP8	hsa04722-hsa04550-TFTG
KRAS*NFKB1*BRCA1*RBBP8	hsa04722-TFTG-hsa03440
KRAS*RELA*BRCA1*RBBP8	hsa04722-TFTG-hsa03440
KRAS*TGFA*MYC*RBBP8	hsa04915-hsa04012-TFTG
KRAS*TGFA*ETS1*RBBP8	hsa04915-hsa04014-TFTG
KRAS*CREB1*BRCA1*RBBP8	hsa04915-TFTG-hsa03440
KRAS*ESR1*BRCA1*RBBP8	hsa04915-TFTG-hsa03440
KRAS*JUN*BRCA1*RBBP8	hsa04915-TFTG-hsa03440
KRAS*SP1*ATM*RBBP8	hsa04915-TFTG-hsa03440
KRAS*SP1*BRCA1*RBBP8	hsa04915-TFTG-hsa03440
KRAS*CTNNB1*MYC*RBBP8	hsa04919-hsa04310-TFTG
KRAS*CTNNB1*MYC*RBBP8	hsa04919-hsa04390-TFTG
KRAS*STAT1*MYC*RBBP8	hsa04919-hsa04630-TFTG
KRAS*ACTG1*MYC*RBBP8	hsa04919-hsa04390-TFTG
KRAS*TP53*MYC*RBBP8	hsa04919-hsa04310-TFTG
KRAS*ACTB*MYC*RBBP8	hsa04919-hsa04390-TFTG
KRAS*WNT4*MYC*RBBP8	hsa04919-hsa04310-TFTG
KRAS*WNT4*MYC*RBBP8	hsa04919-hsa04390-TFTG
KRAS*WNT4*MYC*RBBP8	hsa04919-hsa04550-TFTG
KRAS*ESR1*BRCA1*RBBP8	hsa04919-TFTG-hsa03440
KRAS*MYC*ATM*RBBP8	hsa04919-TFTG-hsa03440
KRAS*MYC*BRCA1*RBBP8	hsa04919-TFTG-hsa03440
KRAS*MYC*RBBP8	hsa04919-TFTG
KRAS*TP53*BRCA1*RBBP8	hsa04919-TFTG-hsa03440
KRAS*MAPK1*MYC*RBBP8	hsa04921-hsa04010-TFTG
KRAS*MAPK1*MYC*RBBP8	hsa04921-hsa04012-TFTG
KRAS*MAPK1*ETS1*RBBP8	hsa04921-hsa04014-TFTG
KRAS*MAPK1*MYC*RBBP8	hsa04921-hsa04919-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04921-hsa04010-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04921-hsa04012-TFTG
KRAS*MAPK3*ETS1*RBBP8	hsa04921-hsa04014-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04921-hsa04919-TFTG
KRAS*JUN*BRCA1*RBBP8	hsa04921-TFTG-hsa03440
KRAS*VEGFC*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*VEGFD*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*MAPK1*MYC*RBBP8	hsa04926-hsa04010-TFTG
KRAS*MAPK1*MYC*RBBP8	hsa04926-hsa04012-TFTG
KRAS*MAPK1*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*MAPK1*MYC*RBBP8	hsa04926-hsa04919-TFTG
KRAS*VEGFB*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04926-hsa04010-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04926-hsa04012-TFTG
KRAS*MAPK3*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*MAPK3*MYC*RBBP8	hsa04926-hsa04919-TFTG
KRAS*VEGFA*ETS1*RBBP8	hsa04926-hsa04014-TFTG
KRAS*JUN*BRCA1*RBBP8	hsa04926-TFTG-hsa03440
KRAS*NFKB1*BRCA1*RBBP8	hsa04926-TFTG-hsa03440
KRAS*RELA*BRCA1*RBBP8	hsa04926-TFTG-hsa03440
NF1*TP53*MYC*UBE2C	hsa04010-hsa04310-TFTG
NF1*MYC*UBE2C	hsa04010-TFTG
NF1*RAC1*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*MAPK8*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*RHOA*MYC*UBE2C	hsa04014-hsa04310-TFTG
NF1*RAP1B*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*MAPK10*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*MAPK9*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*RAP1A*MYC*UBE2C	hsa04014-hsa04010-TFTG
NF1*ETS1*UBE2C	hsa04014-TFTG
NF1*RELA*STAT1*IL6ST	hsa04010-hsa04621-TFTG
NF1*RELA*STAT3*IL6ST	hsa04010-hsa04920-TFTG
NF1*NFKB1*STAT1*IL6ST	hsa04010-hsa04621-TFTG
NF1*NFKB1*STAT3*IL6ST	hsa04010-hsa04920-TFTG
NF1*ARRB1*STAT1*IL6ST	hsa04010-hsa04062-TFTG
NF1*ARRB1*STAT3*IL6ST	hsa04010-hsa04062-TFTG
NF1*ARRB1*STAT5B*IL6ST	hsa04010-hsa04062-TFTG
NF1*ARRB2*STAT1*IL6ST	hsa04010-hsa04062-TFTG
NF1*ARRB2*STAT3*IL6ST	hsa04010-hsa04062-TFTG
NF1*ARRB2*STAT5B*IL6ST	hsa04010-hsa04062-TFTG
NF1*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*ELK1*PDGFB*IL6ST	hsa04010-TFTG-hsa04630
NF1*ELK1*PRL*IL6ST	hsa04010-TFTG-hsa04630
NF1*FOS*IL12B*IL6ST	hsa04010-TFTG-hsa04630
NF1*FOS*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*FOS*IL3*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*CSF2*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IFNG*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL12A*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL12B*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL23A*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL24*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL3*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL5*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*JUND*IL3*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUND*IL5*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*MYC*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
NF1*MYC*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
NF1*MYC*IL13*IL6ST	hsa04010-TFTG-hsa04630
NF1*MYC*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*NFATC1*IFNG*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFATC1*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFATC1*IL5*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*CSF2*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*CSF3*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*EBI3*IL6ST	hsa04010-TFTG-hsa04060
NF1*NFKB1*EPO*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IFNG*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL10*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL12A*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL12B*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL21*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL23A*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL4*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL5*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*NFKB1*PDGFB*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB1*TSLP*IL6ST	hsa04010-TFTG-hsa04630
NF1*NFKB2*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*CSF2*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*CSF3*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*EBI3*IL6ST	hsa04010-TFTG-hsa04060
NF1*RELA*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IFNG*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL10*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL12A*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL12B*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL23A*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL4*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*RELA*TSLP*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL11*IL6ST	hsa04010-TFTG-hsa04060
NF1*TP53*IL11*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL15*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL2*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL4*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04060
NF1*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04630
NF1*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04659
NF1*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04060
NF1*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04550
NF1*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04630
NF1*ELK1*PDGFB*IL6ST	hsa04014-TFTG-hsa04630
NF1*ELK1*PRL*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*CSF2*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*EBI3*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS1*IFNG*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL10*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL12B*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL17D*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL19*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL2*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL3*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL5*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04659
NF1*ETS1*IL6ST	hsa04014-TFTG
NF1*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04550
NF1*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS1*PRL*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS2*CSF2*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS2*IL12B*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS2*IL2*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS2*IL5*IL6ST	hsa04014-TFTG-hsa04630
NF1*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04060
NF1*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04550
NF1*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*CSF2*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IFNG*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IFNL1*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IL10*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IL12B*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IL2*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IL6*IL6ST	hsa04014-TFTG-hsa04060
NF1*REL*IL6*IL6ST	hsa04014-TFTG-hsa04630
NF1*REL*IL6*IL6ST	hsa04014-TFTG-hsa04659
NF1*RELA*HIF1A*STC2	hsa04010-hsa04066-TFTG
NF1*NFKB1*HIF1A*STC2	hsa04010-hsa04066-TFTG
NF1*MYC*LBR*DHCR7	hsa04010-TFTG-hsa00100
NF1*ETS1*EBP*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*FDFT1*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*LIPA*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*MSMO1*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*SC5D*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*SOAT1*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*SQLE*DHCR7	hsa04014-TFTG-hsa00100
NF1*ETS1*TM7SF2*DHCR7	hsa04014-TFTG-hsa00100
NF1*CRKL*FOXO3*BIRC5	hsa04010-hsa04722-TFTG
NF1*CRKL*NFKB1*BIRC5	hsa04010-hsa04722-TFTG
NF1*CRKL*RELA*BIRC5	hsa04010-hsa04722-TFTG
NF1*RELA*NFKB1*BIRC5	hsa04010-hsa04064-TFTG
NF1*RELA*BIRC5	hsa04010-hsa04210
NF1*RELA*NFKB1*BIRC5	hsa04010-hsa04625-TFTG
NF1*RELA*STAT3*BIRC5	hsa04010-hsa04920-TFTG
NF1*RELA*NFKB1*BIRC5	hsa04010-hsa04926-TFTG
NF1*RELB*NFKB1*BIRC5	hsa04010-hsa04064-TFTG
NF1*RELB*RELA*BIRC5	hsa04010-hsa04064-TFTG
NF1*NFKB1*RELA*BIRC5	hsa04010-hsa04064-TFTG
NF1*NFKB1*BIRC5	hsa04010-hsa04210
NF1*NFKB1*RELA*BIRC5	hsa04010-hsa04625-TFTG
NF1*NFKB1*STAT3*BIRC5	hsa04010-hsa04920-TFTG
NF1*NFKB1*RELA*BIRC5	hsa04010-hsa04926-TFTG
NF1*CRK*FOXO3*BIRC5	hsa04010-hsa04722-TFTG
NF1*CRK*NFKB1*BIRC5	hsa04010-hsa04722-TFTG
NF1*CRK*RELA*BIRC5	hsa04010-hsa04722-TFTG
NF1*ARRB1*FOXO3*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB1*NFKB1*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB1*RELA*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB1*STAT3*BIRC5	hsa04010-hsa04062-TFTG
NF1*TP53*TP73*BIRC5	hsa04010-hsa04115-TFTG
NF1*TP53*LEF1*BIRC5	hsa04010-hsa04310-TFTG
NF1*TP53*TCF7*BIRC5	hsa04010-hsa04310-TFTG
NF1*TP53*TCF7L2*BIRC5	hsa04010-hsa04310-TFTG
NF1*ARRB2*FOXO3*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB2*NFKB1*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB2*RELA*BIRC5	hsa04010-hsa04062-TFTG
NF1*ARRB2*STAT3*BIRC5	hsa04010-hsa04062-TFTG
NF1*NFKB2*NFKB1*BIRC5	hsa04010-hsa04064-TFTG
NF1*NFKB2*RELA*BIRC5	hsa04010-hsa04064-TFTG
NF1*ELK1*ACTG1*BIRC5	hsa04010-TFTG-hsa04390
NF1*ELK1*TNF*BIRC5	hsa04010-TFTG-hsa04210
NF1*FOS*NFKB1*BIRC5	hsa04010-TFTG-hsa04210
NF1*JUN*CTNNB1*BIRC5	hsa04010-TFTG-hsa04390
NF1*JUN*CTSL*BIRC5	hsa04010-TFTG-hsa04210
NF1*JUN*PDPK1*BIRC5	hsa04010-TFTG-hsa04210
NF1*JUN*TNF*BIRC5	hsa04010-TFTG-hsa04210
NF1*MYC*ACTG1*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*CTSC*BIRC5	hsa04010-TFTG-hsa04210
NF1*MYC*CTSF*BIRC5	hsa04010-TFTG-hsa04210
NF1*MYC*GSK3B*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*PPP1CB*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*PPP2CA*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*PPP2R1B*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*WNT10B*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*YWHAE*BIRC5	hsa04010-TFTG-hsa04390
NF1*MYC*YWHAH*BIRC5	hsa04010-TFTG-hsa04390
NF1*NFATC3*CTSD*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*AKT1*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*AKT2*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*BIRC5	hsa04010-TFTG
NF1*NFKB1*CTSB*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*GSK3B*BIRC5	hsa04010-TFTG-hsa04390
NF1*NFKB1*NFKB1*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*NFKBIA*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*TNF*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB1*TRAF2*BIRC5	hsa04010-TFTG-hsa04210
NF1*NFKB2*RELA*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*AKT1*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*AKT2*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*BIRC5	hsa04010-TFTG
NF1*RELA*CTNNB1*BIRC5	hsa04010-TFTG-hsa04390
NF1*RELA*CTSB*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*NFKB1*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*NFKBIA*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*TNF*BIRC5	hsa04010-TFTG-hsa04210
NF1*RELA*TRAF2*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*AKT1*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*BIRC5	hsa04010-TFTG
NF1*TP53*CHUK*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*CTNNB1*BIRC5	hsa04010-TFTG-hsa04390
NF1*TP53*CTSD*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*NFKB1*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*RASSF1*BIRC5	hsa04010-TFTG-hsa04390
NF1*TP53*RELA*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*TCF7L2*BIRC5	hsa04010-TFTG-hsa04390
NF1*TP53*TNF*BIRC5	hsa04010-TFTG-hsa04210
NF1*TP53*TP53BP2*BIRC5	hsa04010-TFTG-hsa04390
NF1*STK4*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
NF1*RAC1*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
NF1*RAC1*RELA*BIRC5	hsa04014-hsa04010-TFTG
NF1*RAC1*TP53*BIRC5	hsa04014-hsa04010-TFTG
NF1*RAC1*NFKB1*BIRC5	hsa04014-hsa04620-TFTG
NF1*RAC1*RELA*BIRC5	hsa04014-hsa04620-TFTG
NF1*MAPK8*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK8*RELA*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK8*TP53*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK8*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
NF1*RHOA*NFKB1*BIRC5	hsa04014-hsa04071-TFTG
NF1*RHOA*RELA*BIRC5	hsa04014-hsa04071-TFTG
NF1*RHOA*LEF1*BIRC5	hsa04014-hsa04310-TFTG
NF1*RHOA*TCF7*BIRC5	hsa04014-hsa04310-TFTG
NF1*RHOA*TCF7L2*BIRC5	hsa04014-hsa04310-TFTG
NF1*RHOA*NFKB1*BIRC5	hsa04014-hsa04625-TFTG
NF1*RHOA*RELA*BIRC5	hsa04014-hsa04625-TFTG
NF1*RAP1B*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
NF1*RAP1B*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
NF1*RAP1B*RELA*BIRC5	hsa04014-hsa04722-TFTG
NF1*MAPK10*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK10*RELA*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK10*TP53*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK10*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
NF1*MAPK9*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK9*RELA*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK9*TP53*BIRC5	hsa04014-hsa04010-TFTG
NF1*MAPK9*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
NF1*PAK1*NFKB1*BIRC5	hsa04014-hsa04625-TFTG
NF1*PAK1*RELA*BIRC5	hsa04014-hsa04625-TFTG
NF1*RAP1A*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
NF1*RAP1A*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
NF1*RAP1A*RELA*BIRC5	hsa04014-hsa04722-TFTG
NF1*ELK1*ACTG1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ELK1*TNF*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*ACTB*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*ACTG1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*AJUBA*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*AKT1*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*AKT2*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*BIRC5	hsa04014-TFTG
NF1*ETS1*BTRC*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*CHUK*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*CSNK1D*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*CTNNB1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*CTSB*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*CTSC*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*CTSD*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*DIABLO*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*DLG1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*DLG2*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*DLG4*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*DLG5*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*FBXW11*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*FRMD6*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*FZD1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*GSK3B*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*IKBKB*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*LATS1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*LATS2*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*LEF1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*LIMD1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*LLGL1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*MAP3K14*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*NF2*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*NFKB1*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*NFKBIA*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*PDPK1*BIRC5	hsa04014-TFTG-hsa04210
NF1*ETS1*PPP1CA*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP1CB*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP1CC*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2CB*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2R1A*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2R1B*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2R2A*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2R2C*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*PPP2R2D*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*RASSF1*BIRC5	hsa04014-TFTG-hsa04390
NF1*ETS1*RELA*BIRC5	hsa04014-TFTG-hsa04210
