source	target
hsa04068_KRAS_FOXO1	hsa04390_WNT4_BIRC5
hsa04068_KRAS_KLF2	hsa04630_IL2_IL6ST
hsa04371_KRAS_SPP1	hsa04620_SPP1_STAT1
hsa04371_KRAS_EGR1	hsa04630_IFNG_IL6ST
hsa04371_KRAS_EGR1	hsa04630_IL2_IL6ST
hsa04371_KRAS_EGR1	hsa04630_IL3_IL6ST
hsa04371_KRAS_EGR1	hsa04060_IL6_IL6ST
hsa04371_KRAS_EGR1	hsa04630_IL6_IL6ST
hsa04371_KRAS_EGR1	hsa04659_IL6_IL6ST
hsa04371_KRAS_EGR1	hsa04630_PDGFA_IL6ST
hsa04371_KRAS_EGR1	hsa04630_PDGFB_IL6ST
hsa04371_KRAS_EGR1	hsa04630_THPO_IL6ST
hsa04371_KRAS_EGR1	hsa04390_CTNNB1_BIRC5
hsa04371_KRAS_EGR1	hsa04210_NFKB1_BIRC5
hsa04371_KRAS_EGR1	hsa04210_RELA_BIRC5
hsa04371_KRAS_EGR1	hsa04390_TCF7L2_BIRC5
hsa04371_KRAS_EGR1	hsa04210_TNF_BIRC5
hsa04371_KRAS_EGR1	hsa04390_WNT4_BIRC5
hsa04625_KRAS_RELA	hsa04621_RELA_STAT1
hsa04625_KRAS_RELA	hsa04920_RELA_STAT3
hsa04625_KRAS_RELA	hsa04630_CSF2_IL6ST
hsa04625_KRAS_RELA	hsa04630_CSF3_IL6ST
hsa04625_KRAS_RELA	hsa04060_EBI3_IL6ST
hsa04625_KRAS_RELA	hsa04630_IFNA1_IL6ST
hsa04625_KRAS_RELA	hsa04630_IFNA13_IL6ST
hsa04625_KRAS_RELA	hsa04630_IFNB1_IL6ST
hsa04625_KRAS_RELA	hsa04630_IFNG_IL6ST
hsa04625_KRAS_RELA	hsa04630_IFNL1_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL10_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL12A_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL12B_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL2_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL23A_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL4_IL6ST
hsa04625_KRAS_RELA	hsa04060_IL6_IL6ST
hsa04625_KRAS_RELA	hsa04630_IL6_IL6ST
hsa04625_KRAS_RELA	hsa04659_IL6_IL6ST
hsa04625_KRAS_RELA	hsa04630_TSLP_IL6ST
hsa04625_KRAS_RELA	hsa04066_RELA_HIF1A
hsa04625_KRAS_RELA	hsa04064_RELA_NFKB1
hsa04625_KRAS_RELA	hsa04210_RELA_BIRC5
hsa04625_KRAS_RELA	hsa04926_RELA_NFKB1
hsa04625_KRAS_RELA	hsa04210_AKT1_BIRC5
hsa04625_KRAS_RELA	hsa04210_AKT2_BIRC5
hsa04625_KRAS_RELA	hsa04390_CTNNB1_BIRC5
hsa04625_KRAS_RELA	hsa04210_CTSB_BIRC5
hsa04625_KRAS_RELA	hsa04210_NFKB1_BIRC5
hsa04625_KRAS_RELA	hsa04210_NFKBIA_BIRC5
hsa04625_KRAS_RELA	hsa04210_TNF_BIRC5
hsa04625_KRAS_RELA	hsa04210_TRAF2_BIRC5
hsa04625_KRAS_RELA	hsa04926_RELA_JUN
hsa04625_KRAS_RELA	hsa03440_BRCA1_RBBP8
hsa04625_KRAS_CCL17	hsa04062_CCL17_STAT1
hsa04625_KRAS_CCL17	hsa04062_CCL17_STAT3
hsa04625_KRAS_CCL17	hsa04062_CCL17_STAT5B
hsa04625_KRAS_CCL17	hsa04062_CCL17_FOXO3
hsa04625_KRAS_CCL17	hsa04062_CCL17_NFKB1
hsa04625_KRAS_CCL17	hsa04062_CCL17_RELA
hsa04625_KRAS_CCL22	hsa04062_CCL22_STAT1
hsa04625_KRAS_CCL22	hsa04062_CCL22_STAT3
hsa04625_KRAS_CCL22	hsa04062_CCL22_STAT5B
hsa04625_KRAS_CCL22	hsa04062_CCL22_FOXO3
hsa04625_KRAS_CCL22	hsa04062_CCL22_NFKB1
hsa04625_KRAS_CCL22	hsa04062_CCL22_RELA
hsa04625_KRAS_NFKB1	hsa04621_NFKB1_STAT1
hsa04625_KRAS_NFKB1	hsa04920_NFKB1_STAT3
hsa04625_KRAS_NFKB1	hsa04630_CSF2_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_CSF3_IL6ST
hsa04625_KRAS_NFKB1	hsa04060_EBI3_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_EPO_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IFNA1_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IFNA13_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IFNB1_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IFNG_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IFNL1_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL10_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL12A_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL12B_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL2_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL21_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL23A_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL4_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL5_IL6ST
hsa04625_KRAS_NFKB1	hsa04060_IL6_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_IL6_IL6ST
hsa04625_KRAS_NFKB1	hsa04659_IL6_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_PDGFB_IL6ST
hsa04625_KRAS_NFKB1	hsa04630_TSLP_IL6ST
hsa04625_KRAS_NFKB1	hsa04066_NFKB1_HIF1A
hsa04625_KRAS_NFKB1	hsa04064_NFKB1_RELA
hsa04625_KRAS_NFKB1	hsa04210_NFKB1_BIRC5
hsa04625_KRAS_NFKB1	hsa04926_NFKB1_RELA
hsa04625_KRAS_NFKB1	hsa04210_AKT1_BIRC5
hsa04625_KRAS_NFKB1	hsa04210_AKT2_BIRC5
hsa04625_KRAS_NFKB1	hsa04210_CTSB_BIRC5
hsa04625_KRAS_NFKB1	hsa04390_GSK3B_BIRC5
hsa04625_KRAS_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04625_KRAS_NFKB1	hsa04210_TNF_BIRC5
hsa04625_KRAS_NFKB1	hsa04210_TRAF2_BIRC5
hsa04625_KRAS_NFKB1	hsa04926_NFKB1_JUN
hsa04625_KRAS_NFKB1	hsa03440_BRCA1_RBBP8
hsa04625_KRAS_NFKB2	hsa04630_IFNL1_IL6ST
