,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
989,hsa04662_AKT1+AKT2_IKBKG+IKBKG,hsa04662,AKT1;AKT2,IKBKG;IKBKG,hsa04662_AKT1_IKBKG;hsa04662_AKT2_IKBKG
990,hsa04662_AKT1+AKT1+AKT2+AKT2+AKT3+AKT3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04662,AKT1;AKT1;AKT2;AKT2;AKT3;AKT3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04662_AKT1_NFKB1;hsa04662_AKT1_RELA;hsa04662_AKT2_NFKB1;hsa04662_AKT2_RELA;hsa04662_AKT3_NFKB1;hsa04662_AKT3_RELA
991,hsa04662_BTK+BTK_FOS+JUN,hsa04662,BTK;BTK,FOS;JUN,hsa04662_BTK_FOS;hsa04662_BTK_JUN
992,hsa04662_BTK_IKBKG,hsa04662,BTK,IKBKG,hsa04662_BTK_IKBKG
993,hsa04662_HRAS+HRAS+KRAS+KRAS_FOS+JUN+FOS+JUN,hsa04662,HRAS;HRAS;KRAS;KRAS,FOS;JUN;FOS;JUN,hsa04662_HRAS_FOS;hsa04662_HRAS_JUN;hsa04662_KRAS_FOS;hsa04662_KRAS_JUN
994,hsa04662_IKBKB+IKBKB_NFKB1+RELA,hsa04662,IKBKB;IKBKB,NFKB1;RELA,hsa04662_IKBKB_NFKB1;hsa04662_IKBKB_RELA
995,hsa04662_MAP2K1+MAP2K1+MAP2K2+MAP2K2_FOS+JUN+FOS+JUN,hsa04662,MAP2K1;MAP2K1;MAP2K2;MAP2K2,FOS;JUN;FOS;JUN,hsa04662_MAP2K1_FOS;hsa04662_MAP2K1_JUN;hsa04662_MAP2K2_FOS;hsa04662_MAP2K2_JUN
996,hsa04662_MAPK1+MAPK3_JUN+JUN,hsa04662,MAPK1;MAPK3,JUN;JUN,hsa04662_MAPK1_JUN;hsa04662_MAPK3_JUN
997,hsa04662_NFKBIA+NFKBIA+NFKBIB+NFKBIB+NFKBIE+NFKBIE_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04662,NFKBIA;NFKBIA;NFKBIB;NFKBIB;NFKBIE;NFKBIE,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04662_NFKBIA_NFKB1;hsa04662_NFKBIA_RELA;hsa04662_NFKBIB_NFKB1;hsa04662_NFKBIB_RELA;hsa04662_NFKBIE_NFKB1;hsa04662_NFKBIE_RELA
998,hsa04662_PIK3CA+PIK3R1_CHUK+CHUK,hsa04662,PIK3CA;PIK3R1,CHUK;CHUK,hsa04662_PIK3CA_CHUK;hsa04662_PIK3R1_CHUK
999,hsa04662_PIK3CA+PIK3R1_GSK3B+GSK3B,hsa04662,PIK3CA;PIK3R1,GSK3B;GSK3B,hsa04662_PIK3CA_GSK3B;hsa04662_PIK3R1_GSK3B
1000,hsa04662_PIK3CA+PIK3R1_IKBKG+IKBKG,hsa04662,PIK3CA;PIK3R1,IKBKG;IKBKG,hsa04662_PIK3CA_IKBKG;hsa04662_PIK3R1_IKBKG
1001,hsa04662_PIK3CA+PIK3CA+PIK3CB+PIK3CB+PIK3CD+PIK3CD+PIK3R1+PIK3R1+PIK3R2+PIK3R2+PIK3R3+PIK3R3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04662,PIK3CA;PIK3CA;PIK3CB;PIK3CB;PIK3CD;PIK3CD;PIK3R1;PIK3R1;PIK3R2;PIK3R2;PIK3R3;PIK3R3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04662_PIK3CA_NFKB1;hsa04662_PIK3CA_RELA;hsa04662_PIK3CB_NFKB1;hsa04662_PIK3CB_RELA;hsa04662_PIK3CD_NFKB1;hsa04662_PIK3CD_RELA;hsa04662_PIK3R1_NFKB1;hsa04662_PIK3R1_RELA;hsa04662_PIK3R2_NFKB1;hsa04662_PIK3R2_RELA;hsa04662_PIK3R3_NFKB1;hsa04662_PIK3R3_RELA
1002,hsa04662_PLCG2_JUN,hsa04662,PLCG2,JUN,hsa04662_PLCG2_JUN
1003,hsa04662_RAF1+RAF1_FOS+JUN,hsa04662,RAF1;RAF1,FOS;JUN,hsa04662_RAF1_FOS;hsa04662_RAF1_JUN
1004,hsa04664_BTK_PRKCA,hsa04664,BTK,PRKCA,hsa04664_BTK_PRKCA
1005,hsa04664_MAP2K4+MAP2K4+MAP2K4_MAPK10+MAPK8+MAPK9,hsa04664,MAP2K4;MAP2K4;MAP2K4,MAPK10;MAPK8;MAPK9,hsa04664_MAP2K4_MAPK10;hsa04664_MAP2K4_MAPK8;hsa04664_MAP2K4_MAPK9
1006,hsa04664_PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1_AKT1+AKT2+AKT3+AKT1+AKT2+AKT3,hsa04664,PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1,AKT1;AKT2;AKT3;AKT1;AKT2;AKT3,hsa04664_PIK3CA_AKT1;hsa04664_PIK3CA_AKT2;hsa04664_PIK3CA_AKT3;hsa04664_PIK3R1_AKT1;hsa04664_PIK3R1_AKT2;hsa04664_PIK3R1_AKT3
1007,hsa04664_PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1_MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9,hsa04664,PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1,MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9,hsa04664_PIK3CA_MAPK10;hsa04664_PIK3CA_MAPK8;hsa04664_PIK3CA_MAPK9;hsa04664_PIK3R1_MAPK10;hsa04664_PIK3R1_MAPK8;hsa04664_PIK3R1_MAPK9
1008,hsa04664_PIK3CA+PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1+PIK3R1_MAPK11+MAPK12+MAPK13+MAPK14+MAPK11+MAPK12+MAPK13+MAPK14,hsa04664,PIK3CA;PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1;PIK3R1,MAPK11;MAPK12;MAPK13;MAPK14;MAPK11;MAPK12;MAPK13;MAPK14,hsa04664_PIK3CA_MAPK11;hsa04664_PIK3CA_MAPK12;hsa04664_PIK3CA_MAPK13;hsa04664_PIK3CA_MAPK14;hsa04664_PIK3R1_MAPK11;hsa04664_PIK3R1_MAPK12;hsa04664_PIK3R1_MAPK13;hsa04664_PIK3R1_MAPK14
1009,hsa04664_PIK3CA+PIK3R1_PRKCA+PRKCA,hsa04664,PIK3CA;PIK3R1,PRKCA;PRKCA,hsa04664_PIK3CA_PRKCA;hsa04664_PIK3R1_PRKCA
1010,hsa04664_PLCG1_PRKCA,hsa04664,PLCG1,PRKCA,hsa04664_PLCG1_PRKCA
1011,hsa04668_CASP8_CASP3,hsa04668,CASP8,CASP3,hsa04668_CASP8_CASP3
1012,hsa04668_IKBKB_CASP3,hsa04668,IKBKB,CASP3,hsa04668_IKBKB_CASP3
1013,hsa04668_MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1_ATF2+ATF4+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04668,MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1,ATF2;ATF4;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04668_MAP2K1_ATF2;hsa04668_MAP2K1_ATF4;hsa04668_MAP2K1_CREB1;hsa04668_MAP2K1_CREB3;hsa04668_MAP2K1_CREB3L1;hsa04668_MAP2K1_CREB3L2;hsa04668_MAP2K1_CREB3L3;hsa04668_MAP2K1_CREB3L4;hsa04668_MAP2K1_CREB5
1014,hsa04668_MAP2K4_CASP3,hsa04668,MAP2K4,CASP3,hsa04668_MAP2K4_CASP3
1015,hsa04668_MAP2K4+MAP2K4_FOS+JUN,hsa04668,MAP2K4;MAP2K4,FOS;JUN,hsa04668_MAP2K4_FOS;hsa04668_MAP2K4_JUN
1016,hsa04668_MAPK10+MAPK8+MAPK9_JUN+JUN+JUN,hsa04668,MAPK10;MAPK8;MAPK9,JUN;JUN;JUN,hsa04668_MAPK10_JUN;hsa04668_MAPK8_JUN;hsa04668_MAPK9_JUN
1017,hsa04668_PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1_AKT1+AKT2+AKT3+AKT1+AKT2+AKT3,hsa04668,PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1,AKT1;AKT2;AKT3;AKT1;AKT2;AKT3,hsa04668_PIK3CA_AKT1;hsa04668_PIK3CA_AKT2;hsa04668_PIK3CA_AKT3;hsa04668_PIK3R1_AKT1;hsa04668_PIK3R1_AKT2;hsa04668_PIK3R1_AKT3
1018,hsa04668_TNF_JUN,hsa04668,TNF,JUN,hsa04668_TNF_JUN
1019,hsa04668_TRAF2_JUN,hsa04668,TRAF2,JUN,hsa04668_TRAF2_JUN
1020,hsa04722_AKT1+AKT2_FASLG+FASLG,hsa04722,AKT1;AKT2,FASLG;FASLG,hsa04722_AKT1_FASLG;hsa04722_AKT2_FASLG
1021,hsa04722_AKT1+AKT2+AKT3_FOXO3+FOXO3+FOXO3,hsa04722,AKT1;AKT2;AKT3,FOXO3;FOXO3;FOXO3,hsa04722_AKT1_FOXO3;hsa04722_AKT2_FOXO3;hsa04722_AKT3_FOXO3
1022,hsa04722_AKT1+AKT2_GSK3B+GSK3B,hsa04722,AKT1;AKT2,GSK3B;GSK3B,hsa04722_AKT1_GSK3B;hsa04722_AKT2_GSK3B
1023,hsa04722_AKT1+AKT1+AKT2+AKT2+AKT3+AKT3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04722,AKT1;AKT1;AKT2;AKT2;AKT3;AKT3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04722_AKT1_NFKB1;hsa04722_AKT1_RELA;hsa04722_AKT2_NFKB1;hsa04722_AKT2_RELA;hsa04722_AKT3_NFKB1;hsa04722_AKT3_RELA
1024,hsa04722_BDNF_FOXO3,hsa04722,BDNF,FOXO3,hsa04722_BDNF_FOXO3
1025,hsa04722_BDNF_JUN,hsa04722,BDNF,JUN,hsa04722_BDNF_JUN
1026,hsa04722_BDNF+BDNF_NFKB1+RELA,hsa04722,BDNF;BDNF,NFKB1;RELA,hsa04722_BDNF_NFKB1;hsa04722_BDNF_RELA
1027,hsa04722_CRKL+CRK_FOXO3+FOXO3,hsa04722,CRKL;CRK,FOXO3;FOXO3,hsa04722_CRKL_FOXO3;hsa04722_CRK_FOXO3
1028,hsa04722_CRKL+CRKL+CRK+CRK_NFKB1+RELA+NFKB1+RELA,hsa04722,CRKL;CRKL;CRK;CRK,NFKB1;RELA;NFKB1;RELA,hsa04722_CRKL_NFKB1;hsa04722_CRKL_RELA;hsa04722_CRK_NFKB1;hsa04722_CRK_RELA
1029,hsa04722_GAB1_FOXO3,hsa04722,GAB1,FOXO3,hsa04722_GAB1_FOXO3
1030,hsa04722_GAB1+GAB1_NFKB1+RELA,hsa04722,GAB1;GAB1,NFKB1;RELA,hsa04722_GAB1_NFKB1;hsa04722_GAB1_RELA
1031,hsa04722_HRAS+KRAS_ATF4+ATF4,hsa04722,HRAS;KRAS,ATF4;ATF4,hsa04722_HRAS_ATF4;hsa04722_KRAS_ATF4
1032,hsa04722_HRAS+KRAS_BCL2+BCL2,hsa04722,HRAS;KRAS,BCL2;BCL2,hsa04722_HRAS_BCL2;hsa04722_KRAS_BCL2
1033,hsa04722_HRAS+KRAS_FASLG+FASLG,hsa04722,HRAS;KRAS,FASLG;FASLG,hsa04722_HRAS_FASLG;hsa04722_KRAS_FASLG
1034,hsa04722_HRAS+KRAS_FOXO3+FOXO3,hsa04722,HRAS;KRAS,FOXO3;FOXO3,hsa04722_HRAS_FOXO3;hsa04722_KRAS_FOXO3
1035,hsa04722_HRAS+KRAS_GSK3B+GSK3B,hsa04722,HRAS;KRAS,GSK3B;GSK3B,hsa04722_HRAS_GSK3B;hsa04722_KRAS_GSK3B
1036,hsa04722_HRAS+HRAS+KRAS+KRAS_NFKB1+RELA+NFKB1+RELA,hsa04722,HRAS;HRAS;KRAS;KRAS,NFKB1;RELA;NFKB1;RELA,hsa04722_HRAS_NFKB1;hsa04722_HRAS_RELA;hsa04722_KRAS_NFKB1;hsa04722_KRAS_RELA
1037,hsa04722_IKBKB+IKBKB_NFKB1+RELA,hsa04722,IKBKB;IKBKB,NFKB1;RELA,hsa04722_IKBKB_NFKB1;hsa04722_IKBKB_RELA
1038,hsa04722_IRS1_FOXO3,hsa04722,IRS1,FOXO3,hsa04722_IRS1_FOXO3
1039,hsa04722_IRS1+IRS1_NFKB1+RELA,hsa04722,IRS1;IRS1,NFKB1;RELA,hsa04722_IRS1_NFKB1;hsa04722_IRS1_RELA
1040,hsa04722_MAP2K1+MAP2K2_ATF4+ATF4,hsa04722,MAP2K1;MAP2K2,ATF4;ATF4,hsa04722_MAP2K1_ATF4;hsa04722_MAP2K2_ATF4
1041,hsa04722_MAP2K1+MAP2K2_BCL2+BCL2,hsa04722,MAP2K1;MAP2K2,BCL2;BCL2,hsa04722_MAP2K1_BCL2;hsa04722_MAP2K2_BCL2
1042,hsa04722_MAP2K1+MAP2K2_FASLG+FASLG,hsa04722,MAP2K1;MAP2K2,FASLG;FASLG,hsa04722_MAP2K1_FASLG;hsa04722_MAP2K2_FASLG
1043,hsa04722_MAP2K1+MAP2K2_FOXO3+FOXO3,hsa04722,MAP2K1;MAP2K2,FOXO3;FOXO3,hsa04722_MAP2K1_FOXO3;hsa04722_MAP2K2_FOXO3
1044,hsa04722_MAP2K1+MAP2K2_GSK3B+GSK3B,hsa04722,MAP2K1;MAP2K2,GSK3B;GSK3B,hsa04722_MAP2K1_GSK3B;hsa04722_MAP2K2_GSK3B
1045,hsa04722_MAP2K1+MAP2K1+MAP2K2+MAP2K2_NFKB1+RELA+NFKB1+RELA,hsa04722,MAP2K1;MAP2K1;MAP2K2;MAP2K2,NFKB1;RELA;NFKB1;RELA,hsa04722_MAP2K1_NFKB1;hsa04722_MAP2K1_RELA;hsa04722_MAP2K2_NFKB1;hsa04722_MAP2K2_RELA
1046,hsa04722_MAP3K1_JUN,hsa04722,MAP3K1,JUN,hsa04722_MAP3K1_JUN
1047,hsa04722_MAPK10+MAPK8+MAPK9_JUN+JUN+JUN,hsa04722,MAPK10;MAPK8;MAPK9,JUN;JUN;JUN,hsa04722_MAPK10_JUN;hsa04722_MAPK8_JUN;hsa04722_MAPK9_JUN
1048,hsa04722_MAPK1+MAPK3_FOXO3+FOXO3,hsa04722,MAPK1;MAPK3,FOXO3;FOXO3,hsa04722_MAPK1_FOXO3;hsa04722_MAPK3_FOXO3
1049,hsa04722_MAPK1+MAPK1+MAPK3+MAPK3_NFKB1+RELA+NFKB1+RELA,hsa04722,MAPK1;MAPK1;MAPK3;MAPK3,NFKB1;RELA;NFKB1;RELA,hsa04722_MAPK1_NFKB1;hsa04722_MAPK1_RELA;hsa04722_MAPK3_NFKB1;hsa04722_MAPK3_RELA
1050,hsa04722_NFKBIA+NFKBIA+NFKBIB+NFKBIB+NFKBIE+NFKBIE_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04722,NFKBIA;NFKBIA;NFKBIB;NFKBIB;NFKBIE;NFKBIE,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04722_NFKBIA_NFKB1;hsa04722_NFKBIA_RELA;hsa04722_NFKBIB_NFKB1;hsa04722_NFKBIB_RELA;hsa04722_NFKBIE_NFKB1;hsa04722_NFKBIE_RELA
1051,hsa04722_NTRK1_ATF4,hsa04722,NTRK1,ATF4,hsa04722_NTRK1_ATF4
1052,hsa04722_NTRK1_BCL2,hsa04722,NTRK1,BCL2,hsa04722_NTRK1_BCL2
1053,hsa04722_NTRK1_FASLG,hsa04722,NTRK1,FASLG,hsa04722_NTRK1_FASLG
1054,hsa04722_NTRK1_FOXO3,hsa04722,NTRK1,FOXO3,hsa04722_NTRK1_FOXO3
1055,hsa04722_NTRK1_GSK3B,hsa04722,NTRK1,GSK3B,hsa04722_NTRK1_GSK3B
1056,hsa04722_NTRK1+NTRK1_NFKB1+RELA,hsa04722,NTRK1;NTRK1,NFKB1;RELA,hsa04722_NTRK1_NFKB1;hsa04722_NTRK1_RELA
1057,hsa04722_NTRK3_ATF4,hsa04722,NTRK3,ATF4,hsa04722_NTRK3_ATF4
1058,hsa04722_NTRK3_BCL2,hsa04722,NTRK3,BCL2,hsa04722_NTRK3_BCL2
1059,hsa04722_NTRK3_FASLG,hsa04722,NTRK3,FASLG,hsa04722_NTRK3_FASLG
1060,hsa04722_NTRK3_FOXO3,hsa04722,NTRK3,FOXO3,hsa04722_NTRK3_FOXO3
1061,hsa04722_NTRK3_GSK3B,hsa04722,NTRK3,GSK3B,hsa04722_NTRK3_GSK3B
1062,hsa04722_NTRK3+NTRK3_NFKB1+RELA,hsa04722,NTRK3;NTRK3,NFKB1;RELA,hsa04722_NTRK3_NFKB1;hsa04722_NTRK3_RELA
1063,hsa04722_PIK3CA+PIK3R1_FASLG+FASLG,hsa04722,PIK3CA;PIK3R1,FASLG;FASLG,hsa04722_PIK3CA_FASLG;hsa04722_PIK3R1_FASLG
1064,hsa04722_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3_FOXO3+FOXO3+FOXO3+FOXO3+FOXO3+FOXO3,hsa04722,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,FOXO3;FOXO3;FOXO3;FOXO3;FOXO3;FOXO3,hsa04722_PIK3CA_FOXO3;hsa04722_PIK3CB_FOXO3;hsa04722_PIK3CD_FOXO3;hsa04722_PIK3R1_FOXO3;hsa04722_PIK3R2_FOXO3;hsa04722_PIK3R3_FOXO3
1065,hsa04722_PIK3CA+PIK3R1_GSK3B+GSK3B,hsa04722,PIK3CA;PIK3R1,GSK3B;GSK3B,hsa04722_PIK3CA_GSK3B;hsa04722_PIK3R1_GSK3B
1066,hsa04722_PIK3CA+PIK3CA+PIK3CB+PIK3CB+PIK3CD+PIK3CD+PIK3R1+PIK3R1+PIK3R2+PIK3R2+PIK3R3+PIK3R3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04722,PIK3CA;PIK3CA;PIK3CB;PIK3CB;PIK3CD;PIK3CD;PIK3R1;PIK3R1;PIK3R2;PIK3R2;PIK3R3;PIK3R3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04722_PIK3CA_NFKB1;hsa04722_PIK3CA_RELA;hsa04722_PIK3CB_NFKB1;hsa04722_PIK3CB_RELA;hsa04722_PIK3CD_NFKB1;hsa04722_PIK3CD_RELA;hsa04722_PIK3R1_NFKB1;hsa04722_PIK3R1_RELA;hsa04722_PIK3R2_NFKB1;hsa04722_PIK3R2_RELA;hsa04722_PIK3R3_NFKB1;hsa04722_PIK3R3_RELA
1067,hsa04722_PLCG1_ATF4,hsa04722,PLCG1,ATF4,hsa04722_PLCG1_ATF4
1068,hsa04722_PLCG1_BCL2,hsa04722,PLCG1,BCL2,hsa04722_PLCG1_BCL2
1069,hsa04722_PLCG1_FASLG,hsa04722,PLCG1,FASLG,hsa04722_PLCG1_FASLG
1070,hsa04722_PLCG1+PLCG2_FOXO3+FOXO3,hsa04722,PLCG1;PLCG2,FOXO3;FOXO3,hsa04722_PLCG1_FOXO3;hsa04722_PLCG2_FOXO3
1071,hsa04722_PLCG1_GSK3B,hsa04722,PLCG1,GSK3B,hsa04722_PLCG1_GSK3B
1072,hsa04722_PLCG1+PLCG1+PLCG2+PLCG2_NFKB1+RELA+NFKB1+RELA,hsa04722,PLCG1;PLCG1;PLCG2;PLCG2,NFKB1;RELA;NFKB1;RELA,hsa04722_PLCG1_NFKB1;hsa04722_PLCG1_RELA;hsa04722_PLCG2_NFKB1;hsa04722_PLCG2_RELA
1073,hsa04722_PTPN11_FASLG,hsa04722,PTPN11,FASLG,hsa04722_PTPN11_FASLG
1074,hsa04722_PTPN11_FOXO3,hsa04722,PTPN11,FOXO3,hsa04722_PTPN11_FOXO3
1075,hsa04722_PTPN11_GSK3B,hsa04722,PTPN11,GSK3B,hsa04722_PTPN11_GSK3B
1076,hsa04722_PTPN11+PTPN11_NFKB1+RELA,hsa04722,PTPN11;PTPN11,NFKB1;RELA,hsa04722_PTPN11_NFKB1;hsa04722_PTPN11_RELA
1077,hsa04722_RAC1_JUN,hsa04722,RAC1,JUN,hsa04722_RAC1_JUN
1078,hsa04722_RAF1_ATF4,hsa04722,RAF1,ATF4,hsa04722_RAF1_ATF4
1079,hsa04722_RAF1_BCL2,hsa04722,RAF1,BCL2,hsa04722_RAF1_BCL2
1080,hsa04722_RAF1_FASLG,hsa04722,RAF1,FASLG,hsa04722_RAF1_FASLG
1081,hsa04722_RAF1_FOXO3,hsa04722,RAF1,FOXO3,hsa04722_RAF1_FOXO3
1082,hsa04722_RAF1_GSK3B,hsa04722,RAF1,GSK3B,hsa04722_RAF1_GSK3B
1083,hsa04722_RAF1+RAF1_NFKB1+RELA,hsa04722,RAF1;RAF1,NFKB1;RELA,hsa04722_RAF1_NFKB1;hsa04722_RAF1_RELA
1084,hsa04722_RAP1A+RAP1B_FOXO3+FOXO3,hsa04722,RAP1A;RAP1B,FOXO3;FOXO3,hsa04722_RAP1A_FOXO3;hsa04722_RAP1B_FOXO3
1085,hsa04722_RAP1A+RAP1A+RAP1B+RAP1B_NFKB1+RELA+NFKB1+RELA,hsa04722,RAP1A;RAP1A;RAP1B;RAP1B,NFKB1;RELA;NFKB1;RELA,hsa04722_RAP1A_NFKB1;hsa04722_RAP1A_RELA;hsa04722_RAP1B_NFKB1;hsa04722_RAP1B_RELA
1086,hsa04910_AKT1+AKT2_FOXO1+FOXO1,hsa04910,AKT1;AKT2,FOXO1;FOXO1,hsa04910_AKT1_FOXO1;hsa04910_AKT2_FOXO1
1087,hsa04910_HRAS+KRAS_ELK1+ELK1,hsa04910,HRAS;KRAS,ELK1;ELK1,hsa04910_HRAS_ELK1;hsa04910_KRAS_ELK1
1088,hsa04910_IKBKB_ELK1,hsa04910,IKBKB,ELK1,hsa04910_IKBKB_ELK1
1089,hsa04910_IKBKB_FOXO1,hsa04910,IKBKB,FOXO1,hsa04910_IKBKB_FOXO1
1090,hsa04910_IRS4_ELK1,hsa04910,IRS4,ELK1,hsa04910_IRS4_ELK1
1091,hsa04910_IRS4_FOXO1,hsa04910,IRS4,FOXO1,hsa04910_IRS4_FOXO1
1092,hsa04910_MAP2K1+MAP2K2_ELK1+ELK1,hsa04910,MAP2K1;MAP2K2,ELK1;ELK1,hsa04910_MAP2K1_ELK1;hsa04910_MAP2K2_ELK1
1093,hsa04910_PIK3CA+PIK3R1_FOXO1+FOXO1,hsa04910,PIK3CA;PIK3R1,FOXO1;FOXO1,hsa04910_PIK3CA_FOXO1;hsa04910_PIK3R1_FOXO1
1094,hsa04910_RAF1_ELK1,hsa04910,RAF1,ELK1,hsa04910_RAF1_ELK1
1095,hsa04912_HRAS+KRAS_EGR1+EGR1,hsa04912,HRAS;KRAS,EGR1;EGR1,hsa04912_HRAS_EGR1;hsa04912_KRAS_EGR1
1096,hsa04912_HRAS+KRAS_ELK1+ELK1,hsa04912,HRAS;KRAS,ELK1;ELK1,hsa04912_HRAS_ELK1;hsa04912_KRAS_ELK1
1097,hsa04912_MAP2K1+MAP2K2_EGR1+EGR1,hsa04912,MAP2K1;MAP2K2,EGR1;EGR1,hsa04912_MAP2K1_EGR1;hsa04912_MAP2K2_EGR1
1098,hsa04912_MAP2K1+MAP2K2_ELK1+ELK1,hsa04912,MAP2K1;MAP2K2,ELK1;ELK1,hsa04912_MAP2K1_ELK1;hsa04912_MAP2K2_ELK1
1099,hsa04912_MAP2K4_JUN,hsa04912,MAP2K4,JUN,hsa04912_MAP2K4_JUN
1100,hsa04912_MAP3K1_JUN,hsa04912,MAP3K1,JUN,hsa04912_MAP3K1_JUN
1101,hsa04912_MAP3K1+MAP3K1+MAP3K1+MAP3K1_MAPK11+MAPK12+MAPK13+MAPK14,hsa04912,MAP3K1;MAP3K1;MAP3K1;MAP3K1,MAPK11;MAPK12;MAPK13;MAPK14,hsa04912_MAP3K1_MAPK11;hsa04912_MAP3K1_MAPK12;hsa04912_MAP3K1_MAPK13;hsa04912_MAP3K1_MAPK14
1102,hsa04912_MAPK10+MAPK8+MAPK9_JUN+JUN+JUN,hsa04912,MAPK10;MAPK8;MAPK9,JUN;JUN;JUN,hsa04912_MAPK10_JUN;hsa04912_MAPK8_JUN;hsa04912_MAPK9_JUN
1103,hsa04912_PLCB1+PLCB2+PLCB3+PLCB4_JUN+JUN+JUN+JUN,hsa04912,PLCB1;PLCB2;PLCB3;PLCB4,JUN;JUN;JUN;JUN,hsa04912_PLCB1_JUN;hsa04912_PLCB2_JUN;hsa04912_PLCB3_JUN;hsa04912_PLCB4_JUN
1104,hsa04912_PRKCA+PRKCB_JUN+JUN,hsa04912,PRKCA;PRKCB,JUN;JUN,hsa04912_PRKCA_JUN;hsa04912_PRKCB_JUN
1105,hsa04912_RAF1_EGR1,hsa04912,RAF1,EGR1,hsa04912_RAF1_EGR1
1106,hsa04912_RAF1_ELK1,hsa04912,RAF1,ELK1,hsa04912_RAF1_ELK1
1107,hsa04915_ESR1+ESR1+ESR1+ESR1+ESR1+ESR1+ESR1+ESR1+ESR1_ATF2+ATF4+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04915,ESR1;ESR1;ESR1;ESR1;ESR1;ESR1;ESR1;ESR1;ESR1,ATF2;ATF4;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04915_ESR1_ATF2;hsa04915_ESR1_ATF4;hsa04915_ESR1_CREB1;hsa04915_ESR1_CREB3;hsa04915_ESR1_CREB3L1;hsa04915_ESR1_CREB3L2;hsa04915_ESR1_CREB3L3;hsa04915_ESR1_CREB3L4;hsa04915_ESR1_CREB5
1108,hsa04915_ESR1_BCL2,hsa04915,ESR1,BCL2,hsa04915_ESR1_BCL2
1109,hsa04915_ESR1_CTSD,hsa04915,ESR1,CTSD,hsa04915_ESR1_CTSD
1110,hsa04915_ESR1+ESR2_ESR2+ESR1,hsa04915,ESR1;ESR2,ESR2;ESR1,hsa04915_ESR1_ESR2;hsa04915_ESR2_ESR1
1111,hsa04915_ESR1+ESR1+ESR1+ESR2+ESR2_FOS+JUN+SP1+JUN+SP1,hsa04915,ESR1;ESR1;ESR1;ESR2;ESR2,FOS;JUN;SP1;JUN;SP1,hsa04915_ESR1_FOS;hsa04915_ESR1_JUN;hsa04915_ESR1_SP1;hsa04915_ESR2_JUN;hsa04915_ESR2_SP1
1112,hsa04915_ESR1_PGR,hsa04915,ESR1,PGR,hsa04915_ESR1_PGR
1113,hsa04915_ESR1_RARA,hsa04915,ESR1,RARA,hsa04915_ESR1_RARA
1114,hsa04915_ESR1_TGFA,hsa04915,ESR1,TGFA,hsa04915_ESR1_TGFA
