BlockName	Pathway	Length	Genes
hsa04630_IL12A_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12A*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL12A_STAT4	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12A*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT4*TYK2
hsa04630_IL12A_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12A*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL12A_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12A*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL12B_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL12B_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL12B_STAT1	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*TYK2
hsa04630_IL12B_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL12B_STAT4	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT4*TYK2
hsa04630_IL12B_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL12B_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12B*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL12RB1_BCL2	hsa04630	3	BCL2*IL12RB1*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL12RB1_MYC	hsa04630	3	IL12RB1*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL12RB2_BCL2	hsa04630	3	BCL2*IL12RB2*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL12RB2_MYC	hsa04630	3	IL12RB2*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL13RA2_BCL2	hsa04630	3	BCL2*IL13RA2*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL13RA2_MYC	hsa04630	3	IL13RA2*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL15RA_BCL2	hsa04630	3	BCL2*IL15RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL15RA_MYC	hsa04630	3	IL15RA*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL15_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL15_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL17D_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL17D*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL17D_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL17D*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL21R_BCL2	hsa04630	3	BCL2*IL21R*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL21R_MYC	hsa04630	3	IL21R*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL23A_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL23A_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL23A_STAT1	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*TYK2
hsa04630_IL23A_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL23A_STAT4	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT4*TYK2
hsa04630_IL23A_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL23A_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23A*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL27RA_BCL2	hsa04630	3	BCL2*IL27RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL27RA_MYC	hsa04630	3	IL27RA*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RA_BCL2	hsa04630	3	BCL2*IL2RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RA_MYC	hsa04630	3	IL2RA*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RB_BCL2	hsa04630	3	BCL2*IL2RB*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RB_MYC	hsa04630	3	IL2RB*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RG_BCL2	hsa04630	3	BCL2*IL2RG*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL2RG_MYC	hsa04630	3	IL2RG*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL3RA_BCL2	hsa04630	3	BCL2*IL3RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL3RA_MYC	hsa04630	3	IL3RA*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL5RA_BCL2	hsa04630	3	BCL2*IL5RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL5RA_MYC	hsa04630	3	IL5RA*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6R_BCL2	hsa04630	3	BCL2*IL6R*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6R_MYC	hsa04630	3	IL6R*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6ST_BCL2	hsa04630	3	BCL2*IL6ST*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6ST_MYC	hsa04630	3	IL6ST*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_STAT1	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*TYK2
hsa04630_IL6_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL6_STAT4	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT4*TYK2
hsa04630_IL6_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL6_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL7R_BCL2	hsa04630	3	BCL2*IL7R*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL7R_MYC	hsa04630	3	IL7R*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL7_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL7_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_JAK2_MTOR	hsa04630	3	AKT1*AKT2*AKT3*JAK2*MTOR*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
hsa04630_JAK2_RAF1	hsa04630	4	HRAS*JAK2*PTPN11*RAF1*SOS1*SOS2
hsa04630_LEP_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEP*LEPR*LIFR*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LEP_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEP*LEPR*LIFR*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_CCND1	hsa04630	3	CCND1*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
