,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
1902,hsa04915_HRAS+HRAS+HRAS+KRAS+KRAS+KRAS_FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,HRAS;HRAS;HRAS;KRAS;KRAS;KRAS,FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_HRAS_FOS;hsa04915_HRAS_JUN;hsa04915_HRAS_SP1;hsa04915_KRAS_FOS;hsa04915_KRAS_JUN;hsa04915_KRAS_SP1
1903,hsa04915_HRAS+KRAS+NRAS_PGR+PGR+PGR,hsa04915,HRAS;KRAS;NRAS,PGR;PGR;PGR,hsa04915_HRAS_PGR;hsa04915_KRAS_PGR;hsa04915_NRAS_PGR
1904,hsa04915_HRAS+KRAS_RARA+RARA,hsa04915,HRAS;KRAS,RARA;RARA,hsa04915_HRAS_RARA;hsa04915_KRAS_RARA
1905,hsa04915_HRAS+KRAS_TGFA+TGFA,hsa04915,HRAS;KRAS,TGFA;TGFA,hsa04915_HRAS_TGFA;hsa04915_KRAS_TGFA
1906,hsa04915_MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K1+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2+MAP2K2_ATF2+ATF4+ATF6B+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5+ATF2+ATF4+ATF6B+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04915,MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K1;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2;MAP2K2,ATF2;ATF4;ATF6B;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5;ATF2;ATF4;ATF6B;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04915_MAP2K1_ATF2;hsa04915_MAP2K1_ATF4;hsa04915_MAP2K1_ATF6B;hsa04915_MAP2K1_CREB1;hsa04915_MAP2K1_CREB3;hsa04915_MAP2K1_CREB3L1;hsa04915_MAP2K1_CREB3L2;hsa04915_MAP2K1_CREB3L3;hsa04915_MAP2K1_CREB3L4;hsa04915_MAP2K1_CREB5;hsa04915_MAP2K2_ATF2;hsa04915_MAP2K2_ATF4;hsa04915_MAP2K2_ATF6B;hsa04915_MAP2K2_CREB1;hsa04915_MAP2K2_CREB3;hsa04915_MAP2K2_CREB3L1;hsa04915_MAP2K2_CREB3L2;hsa04915_MAP2K2_CREB3L3;hsa04915_MAP2K2_CREB3L4;hsa04915_MAP2K2_CREB5
1907,hsa04915_MAP2K1+MAP2K2_BCL2+BCL2,hsa04915,MAP2K1;MAP2K2,BCL2;BCL2,hsa04915_MAP2K1_BCL2;hsa04915_MAP2K2_BCL2
1908,hsa04915_MAP2K1+MAP2K2_CTSD+CTSD,hsa04915,MAP2K1;MAP2K2,CTSD;CTSD,hsa04915_MAP2K1_CTSD;hsa04915_MAP2K2_CTSD
1909,hsa04915_MAP2K1+MAP2K1+MAP2K2+MAP2K2_ESR1+ESR2+ESR1+ESR2,hsa04915,MAP2K1;MAP2K1;MAP2K2;MAP2K2,ESR1;ESR2;ESR1;ESR2,hsa04915_MAP2K1_ESR1;hsa04915_MAP2K1_ESR2;hsa04915_MAP2K2_ESR1;hsa04915_MAP2K2_ESR2
1910,hsa04915_MAP2K1+MAP2K1+MAP2K1+MAP2K2+MAP2K2+MAP2K2_FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,MAP2K1;MAP2K1;MAP2K1;MAP2K2;MAP2K2;MAP2K2,FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_MAP2K1_FOS;hsa04915_MAP2K1_JUN;hsa04915_MAP2K1_SP1;hsa04915_MAP2K2_FOS;hsa04915_MAP2K2_JUN;hsa04915_MAP2K2_SP1
1911,hsa04915_MAP2K1+MAP2K2_PGR+PGR,hsa04915,MAP2K1;MAP2K2,PGR;PGR,hsa04915_MAP2K1_PGR;hsa04915_MAP2K2_PGR
1912,hsa04915_MAP2K1+MAP2K2_RARA+RARA,hsa04915,MAP2K1;MAP2K2,RARA;RARA,hsa04915_MAP2K1_RARA;hsa04915_MAP2K2_RARA
1913,hsa04915_MAP2K1+MAP2K2_TGFA+TGFA,hsa04915,MAP2K1;MAP2K2,TGFA;TGFA,hsa04915_MAP2K1_TGFA;hsa04915_MAP2K2_TGFA
1914,hsa04915_MAPK1+MAPK3_BCL2+BCL2,hsa04915,MAPK1;MAPK3,BCL2;BCL2,hsa04915_MAPK1_BCL2;hsa04915_MAPK3_BCL2
1915,hsa04915_MAPK1+MAPK3_CREB1+CREB1,hsa04915,MAPK1;MAPK3,CREB1;CREB1,hsa04915_MAPK1_CREB1;hsa04915_MAPK3_CREB1
1916,hsa04915_MAPK1+MAPK1+MAPK3+MAPK3_ESR1+ESR2+ESR1+ESR2,hsa04915,MAPK1;MAPK1;MAPK3;MAPK3,ESR1;ESR2;ESR1;ESR2,hsa04915_MAPK1_ESR1;hsa04915_MAPK1_ESR2;hsa04915_MAPK3_ESR1;hsa04915_MAPK3_ESR2
1917,hsa04915_MAPK1+MAPK1+MAPK1+MAPK3+MAPK3+MAPK3_FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,MAPK1;MAPK1;MAPK1;MAPK3;MAPK3;MAPK3,FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_MAPK1_FOS;hsa04915_MAPK1_JUN;hsa04915_MAPK1_SP1;hsa04915_MAPK3_FOS;hsa04915_MAPK3_JUN;hsa04915_MAPK3_SP1
1918,hsa04915_MAPK1+MAPK3_PGR+PGR,hsa04915,MAPK1;MAPK3,PGR;PGR,hsa04915_MAPK1_PGR;hsa04915_MAPK3_PGR
1919,hsa04915_MAPK1+MAPK3_RARA+RARA,hsa04915,MAPK1;MAPK3,RARA;RARA,hsa04915_MAPK1_RARA;hsa04915_MAPK3_RARA
1920,hsa04915_MMP2+MMP9_BCL2+BCL2,hsa04915,MMP2;MMP9,BCL2;BCL2,hsa04915_MMP2_BCL2;hsa04915_MMP9_BCL2
1921,hsa04915_MMP2+MMP9_CREB1+CREB1,hsa04915,MMP2;MMP9,CREB1;CREB1,hsa04915_MMP2_CREB1;hsa04915_MMP9_CREB1
1922,hsa04915_MMP2+MMP2+MMP9+MMP9_ESR1+ESR2+ESR1+ESR2,hsa04915,MMP2;MMP2;MMP9;MMP9,ESR1;ESR2;ESR1;ESR2,hsa04915_MMP2_ESR1;hsa04915_MMP2_ESR2;hsa04915_MMP9_ESR1;hsa04915_MMP9_ESR2
1923,hsa04915_MMP2+MMP2+MMP2+MMP9+MMP9+MMP9_FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,MMP2;MMP2;MMP2;MMP9;MMP9;MMP9,FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_MMP2_FOS;hsa04915_MMP2_JUN;hsa04915_MMP2_SP1;hsa04915_MMP9_FOS;hsa04915_MMP9_JUN;hsa04915_MMP9_SP1
1924,hsa04915_MMP2+MMP9_PGR+PGR,hsa04915,MMP2;MMP9,PGR;PGR,hsa04915_MMP2_PGR;hsa04915_MMP9_PGR
1925,hsa04915_MMP2+MMP9_RARA+RARA,hsa04915,MMP2;MMP9,RARA;RARA,hsa04915_MMP2_RARA;hsa04915_MMP9_RARA
1926,hsa04915_NCOA1+NCOA2+NCOA3_BCL2+BCL2+BCL2,hsa04915,NCOA1;NCOA2;NCOA3,BCL2;BCL2;BCL2,hsa04915_NCOA1_BCL2;hsa04915_NCOA2_BCL2;hsa04915_NCOA3_BCL2
1927,hsa04915_NCOA1+NCOA2+NCOA3_PGR+PGR+PGR,hsa04915,NCOA1;NCOA2;NCOA3,PGR;PGR;PGR,hsa04915_NCOA1_PGR;hsa04915_NCOA2_PGR;hsa04915_NCOA3_PGR
1928,hsa04915_NCOA2_CTSD,hsa04915,NCOA2,CTSD,hsa04915_NCOA2_CTSD
1929,hsa04915_NCOA2_RARA,hsa04915,NCOA2,RARA,hsa04915_NCOA2_RARA
1930,hsa04915_NCOA2_TGFA,hsa04915,NCOA2,TGFA,hsa04915_NCOA2_TGFA
1931,hsa04915_PRKACA+PRKACB+PRKACG_BCL2+BCL2+BCL2,hsa04915,PRKACA;PRKACB;PRKACG,BCL2;BCL2;BCL2,hsa04915_PRKACA_BCL2;hsa04915_PRKACB_BCL2;hsa04915_PRKACG_BCL2
1932,hsa04915_PRKACA+PRKACB+PRKACG_CREB1+CREB1+CREB1,hsa04915,PRKACA;PRKACB;PRKACG,CREB1;CREB1;CREB1,hsa04915_PRKACA_CREB1;hsa04915_PRKACB_CREB1;hsa04915_PRKACG_CREB1
1933,hsa04915_PRKACA+PRKACA+PRKACB+PRKACB+PRKACG+PRKACG_ESR1+ESR2+ESR1+ESR2+ESR1+ESR2,hsa04915,PRKACA;PRKACA;PRKACB;PRKACB;PRKACG;PRKACG,ESR1;ESR2;ESR1;ESR2;ESR1;ESR2,hsa04915_PRKACA_ESR1;hsa04915_PRKACA_ESR2;hsa04915_PRKACB_ESR1;hsa04915_PRKACB_ESR2;hsa04915_PRKACG_ESR1;hsa04915_PRKACG_ESR2
1934,hsa04915_PRKACA+PRKACA+PRKACA+PRKACB+PRKACB+PRKACB+PRKACG+PRKACG+PRKACG_FOS+JUN+SP1+FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,PRKACA;PRKACA;PRKACA;PRKACB;PRKACB;PRKACB;PRKACG;PRKACG;PRKACG,FOS;JUN;SP1;FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_PRKACA_FOS;hsa04915_PRKACA_JUN;hsa04915_PRKACA_SP1;hsa04915_PRKACB_FOS;hsa04915_PRKACB_JUN;hsa04915_PRKACB_SP1;hsa04915_PRKACG_FOS;hsa04915_PRKACG_JUN;hsa04915_PRKACG_SP1
1935,hsa04915_PRKACA+PRKACB+PRKACG_PGR+PGR+PGR,hsa04915,PRKACA;PRKACB;PRKACG,PGR;PGR;PGR,hsa04915_PRKACA_PGR;hsa04915_PRKACB_PGR;hsa04915_PRKACG_PGR
1936,hsa04915_PRKACA+PRKACB+PRKACG_RARA+RARA+RARA,hsa04915,PRKACA;PRKACB;PRKACG,RARA;RARA;RARA,hsa04915_PRKACA_RARA;hsa04915_PRKACB_RARA;hsa04915_PRKACG_RARA
1937,hsa04915_RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1_ATF2+ATF4+ATF6B+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04915,RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1,ATF2;ATF4;ATF6B;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04915_RAF1_ATF2;hsa04915_RAF1_ATF4;hsa04915_RAF1_ATF6B;hsa04915_RAF1_CREB1;hsa04915_RAF1_CREB3;hsa04915_RAF1_CREB3L1;hsa04915_RAF1_CREB3L2;hsa04915_RAF1_CREB3L3;hsa04915_RAF1_CREB3L4;hsa04915_RAF1_CREB5
1938,hsa04915_RAF1_BCL2,hsa04915,RAF1,BCL2,hsa04915_RAF1_BCL2
1939,hsa04915_RAF1_CTSD,hsa04915,RAF1,CTSD,hsa04915_RAF1_CTSD
1940,hsa04915_RAF1+RAF1_ESR1+ESR2,hsa04915,RAF1;RAF1,ESR1;ESR2,hsa04915_RAF1_ESR1;hsa04915_RAF1_ESR2
1941,hsa04915_RAF1+RAF1+RAF1_FOS+JUN+SP1,hsa04915,RAF1;RAF1;RAF1,FOS;JUN;SP1,hsa04915_RAF1_FOS;hsa04915_RAF1_JUN;hsa04915_RAF1_SP1
1942,hsa04915_RAF1_PGR,hsa04915,RAF1,PGR,hsa04915_RAF1_PGR
1943,hsa04915_RAF1_RARA,hsa04915,RAF1,RARA,hsa04915_RAF1_RARA
1944,hsa04915_RAF1_TGFA,hsa04915,RAF1,TGFA,hsa04915_RAF1_TGFA
1945,hsa04915_SHC1+SHC4_BCL2+BCL2,hsa04915,SHC1;SHC4,BCL2;BCL2,hsa04915_SHC1_BCL2;hsa04915_SHC4_BCL2
1946,hsa04915_SHC1+SHC4_ESR1+ESR1,hsa04915,SHC1;SHC4,ESR1;ESR1,hsa04915_SHC1_ESR1;hsa04915_SHC4_ESR1
1947,hsa04915_SHC1+SHC4_PGR+PGR,hsa04915,SHC1;SHC4,PGR;PGR,hsa04915_SHC1_PGR;hsa04915_SHC4_PGR
1948,hsa04915_SOS1_BCL2,hsa04915,SOS1,BCL2,hsa04915_SOS1_BCL2
1949,hsa04915_SOS1_ESR1,hsa04915,SOS1,ESR1,hsa04915_SOS1_ESR1
1950,hsa04915_SOS1_PGR,hsa04915,SOS1,PGR,hsa04915_SOS1_PGR
1951,hsa04915_SRC_BCL2,hsa04915,SRC,BCL2,hsa04915_SRC_BCL2
1952,hsa04915_SRC_PGR,hsa04915,SRC,PGR,hsa04915_SRC_PGR
1953,hsa04917_AKT1+AKT2_CCND1+CCND1,hsa04917,AKT1;AKT2,CCND1;CCND1,hsa04917_AKT1_CCND1;hsa04917_AKT2_CCND1
1954,hsa04917_AKT1+AKT2+AKT3_FOXO3+FOXO3+FOXO3,hsa04917,AKT1;AKT2;AKT3,FOXO3;FOXO3;FOXO3,hsa04917_AKT1_FOXO3;hsa04917_AKT2_FOXO3;hsa04917_AKT3_FOXO3
1955,hsa04917_CISH_ESR1,hsa04917,CISH,ESR1,hsa04917_CISH_ESR1
1956,hsa04917_HRAS+KRAS_CCND1+CCND1,hsa04917,HRAS;KRAS,CCND1;CCND1,hsa04917_HRAS_CCND1;hsa04917_KRAS_CCND1
1957,hsa04917_HRAS+KRAS_FOS+FOS,hsa04917,HRAS;KRAS,FOS;FOS,hsa04917_HRAS_FOS;hsa04917_KRAS_FOS
1958,hsa04917_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_HRAS_PIK3CA;hsa04917_HRAS_PIK3CB;hsa04917_HRAS_PIK3CD;hsa04917_HRAS_PIK3R1;hsa04917_HRAS_PIK3R2;hsa04917_HRAS_PIK3R3;hsa04917_KRAS_PIK3CA;hsa04917_KRAS_PIK3CB;hsa04917_KRAS_PIK3CD;hsa04917_KRAS_PIK3R1;hsa04917_KRAS_PIK3R2;hsa04917_KRAS_PIK3R3
1959,hsa04917_JAK2_CCND1,hsa04917,JAK2,CCND1,hsa04917_JAK2_CCND1
1960,hsa04917_JAK2_CCND2,hsa04917,JAK2,CCND2,hsa04917_JAK2_CCND2
1961,hsa04917_JAK2+JAK2_ESR1+ESR2,hsa04917,JAK2;JAK2,ESR1;ESR2,hsa04917_JAK2_ESR1;hsa04917_JAK2_ESR2
1962,hsa04917_JAK2_FOS,hsa04917,JAK2,FOS,hsa04917_JAK2_FOS
1963,hsa04917_JAK2_INS,hsa04917,JAK2,INS,hsa04917_JAK2_INS
1964,hsa04917_JAK2_IRF1,hsa04917,JAK2,IRF1,hsa04917_JAK2_IRF1
1965,hsa04917_JAK2+JAK2_NFKB1+RELA,hsa04917,JAK2;JAK2,NFKB1;RELA,hsa04917_JAK2_NFKB1;hsa04917_JAK2_RELA
1966,hsa04917_JAK2+JAK2+JAK2+JAK2+JAK2+JAK2_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,JAK2;JAK2;JAK2;JAK2;JAK2;JAK2,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_JAK2_PIK3CA;hsa04917_JAK2_PIK3CB;hsa04917_JAK2_PIK3CD;hsa04917_JAK2_PIK3R1;hsa04917_JAK2_PIK3R2;hsa04917_JAK2_PIK3R3
1967,hsa04917_JAK2+JAK2+JAK2+JAK2_STAT1+STAT3+STAT5A+STAT5B,hsa04917,JAK2;JAK2;JAK2;JAK2,STAT1;STAT3;STAT5A;STAT5B,hsa04917_JAK2_STAT1;hsa04917_JAK2_STAT3;hsa04917_JAK2_STAT5A;hsa04917_JAK2_STAT5B
1968,hsa04917_MAP2K1+MAP2K2_CCND1+CCND1,hsa04917,MAP2K1;MAP2K2,CCND1;CCND1,hsa04917_MAP2K1_CCND1;hsa04917_MAP2K2_CCND1
1969,hsa04917_MAP2K1+MAP2K2_FOS+FOS,hsa04917,MAP2K1;MAP2K2,FOS;FOS,hsa04917_MAP2K1_FOS;hsa04917_MAP2K2_FOS
1970,hsa04917_MAPK10+MAPK8+MAPK9_FOS+FOS+FOS,hsa04917,MAPK10;MAPK8;MAPK9,FOS;FOS;FOS,hsa04917_MAPK10_FOS;hsa04917_MAPK8_FOS;hsa04917_MAPK9_FOS
1971,hsa04917_MAPK11+MAPK12+MAPK13+MAPK14_FOS+FOS+FOS+FOS,hsa04917,MAPK11;MAPK12;MAPK13;MAPK14,FOS;FOS;FOS;FOS,hsa04917_MAPK11_FOS;hsa04917_MAPK12_FOS;hsa04917_MAPK13_FOS;hsa04917_MAPK14_FOS
1972,hsa04917_MAPK1+MAPK3_FOS+FOS,hsa04917,MAPK1;MAPK3,FOS;FOS,hsa04917_MAPK1_FOS;hsa04917_MAPK3_FOS
1973,hsa04917_PRL_ESR1,hsa04917,PRL,ESR1,hsa04917_PRL_ESR1
1974,hsa04917_RAF1_CCND1,hsa04917,RAF1,CCND1,hsa04917_RAF1_CCND1
1975,hsa04917_RAF1_FOS,hsa04917,RAF1,FOS,hsa04917_RAF1_FOS
1976,hsa04917_RAF1+RAF1+RAF1+RAF1+RAF1+RAF1_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,RAF1;RAF1;RAF1;RAF1;RAF1;RAF1,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_RAF1_PIK3CA;hsa04917_RAF1_PIK3CB;hsa04917_RAF1_PIK3CD;hsa04917_RAF1_PIK3R1;hsa04917_RAF1_PIK3R2;hsa04917_RAF1_PIK3R3
1977,hsa04917_SOCS1+SOCS2+SOCS3+SOCS4+SOCS5+SOCS6+SOCS7_ESR1+ESR1+ESR1+ESR1+ESR1+ESR1+ESR1,hsa04917,SOCS1;SOCS2;SOCS3;SOCS4;SOCS5;SOCS6;SOCS7,ESR1;ESR1;ESR1;ESR1;ESR1;ESR1;ESR1,hsa04917_SOCS1_ESR1;hsa04917_SOCS2_ESR1;hsa04917_SOCS3_ESR1;hsa04917_SOCS4_ESR1;hsa04917_SOCS5_ESR1;hsa04917_SOCS6_ESR1;hsa04917_SOCS7_ESR1
1978,hsa04917_STAT1+STAT1+STAT3+STAT3+STAT5A+STAT5A+STAT5B+STAT5B_ESR1+ESR2+ESR1+ESR2+ESR1+ESR2+ESR1+ESR2,hsa04917,STAT1;STAT1;STAT3;STAT3;STAT5A;STAT5A;STAT5B;STAT5B,ESR1;ESR2;ESR1;ESR2;ESR1;ESR2;ESR1;ESR2,hsa04917_STAT1_ESR1;hsa04917_STAT1_ESR2;hsa04917_STAT3_ESR1;hsa04917_STAT3_ESR2;hsa04917_STAT5A_ESR1;hsa04917_STAT5A_ESR2;hsa04917_STAT5B_ESR1;hsa04917_STAT5B_ESR2
1979,hsa04917_STAT1+STAT3+STAT5A+STAT5B_FOS+FOS+FOS+FOS,hsa04917,STAT1;STAT3;STAT5A;STAT5B,FOS;FOS;FOS;FOS,hsa04917_STAT1_FOS;hsa04917_STAT3_FOS;hsa04917_STAT5A_FOS;hsa04917_STAT5B_FOS
1980,hsa04917_STAT1+STAT3+STAT5A+STAT5B_IRF1+IRF1+IRF1+IRF1,hsa04917,STAT1;STAT3;STAT5A;STAT5B,IRF1;IRF1;IRF1;IRF1,hsa04917_STAT1_IRF1;hsa04917_STAT3_IRF1;hsa04917_STAT5A_IRF1;hsa04917_STAT5B_IRF1
1981,hsa04917_STAT1+STAT1+STAT3+STAT3+STAT5A+STAT5A+STAT5B+STAT5B_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04917,STAT1;STAT1;STAT3;STAT3;STAT5A;STAT5A;STAT5B;STAT5B,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04917_STAT1_NFKB1;hsa04917_STAT1_RELA;hsa04917_STAT3_NFKB1;hsa04917_STAT3_RELA;hsa04917_STAT5A_NFKB1;hsa04917_STAT5A_RELA;hsa04917_STAT5B_NFKB1;hsa04917_STAT5B_RELA
1982,hsa04917_STAT1+STAT1+STAT1+STAT3+STAT3+STAT5A+STAT5A+STAT5B+STAT5B_STAT3+STAT5A+STAT5B+STAT5A+STAT5B+STAT3+STAT5B+STAT3+STAT5A,hsa04917,STAT1;STAT1;STAT1;STAT3;STAT3;STAT5A;STAT5A;STAT5B;STAT5B,STAT3;STAT5A;STAT5B;STAT5A;STAT5B;STAT3;STAT5B;STAT3;STAT5A,hsa04917_STAT1_STAT3;hsa04917_STAT1_STAT5A;hsa04917_STAT1_STAT5B;hsa04917_STAT3_STAT5A;hsa04917_STAT3_STAT5B;hsa04917_STAT5A_STAT3;hsa04917_STAT5A_STAT5B;hsa04917_STAT5B_STAT3;hsa04917_STAT5B_STAT5A
1983,hsa04919_AKT1+AKT2_BAD+BAD,hsa04919,AKT1;AKT2,BAD;BAD,hsa04919_AKT1_BAD;hsa04919_AKT2_BAD
1984,hsa04919_AKT1+AKT2+AKT3_CTNNB1+CTNNB1+CTNNB1,hsa04919,AKT1;AKT2;AKT3,CTNNB1;CTNNB1;CTNNB1,hsa04919_AKT1_CTNNB1;hsa04919_AKT2_CTNNB1;hsa04919_AKT3_CTNNB1
1985,hsa04919_AKT1+AKT2+AKT3_FOXO1+FOXO1+FOXO1,hsa04919,AKT1;AKT2;AKT3,FOXO1;FOXO1;FOXO1,hsa04919_AKT1_FOXO1;hsa04919_AKT2_FOXO1;hsa04919_AKT3_FOXO1
1986,hsa04919_AKT1+AKT2_MTOR+MTOR,hsa04919,AKT1;AKT2,MTOR;MTOR,hsa04919_AKT1_MTOR;hsa04919_AKT2_MTOR
1987,hsa04919_AKT1+AKT2+AKT3_TP53+TP53+TP53,hsa04919,AKT1;AKT2;AKT3,TP53;TP53;TP53,hsa04919_AKT1_TP53;hsa04919_AKT2_TP53;hsa04919_AKT3_TP53
1988,hsa04919_GSK3B_CTNNB1,hsa04919,GSK3B,CTNNB1,hsa04919_GSK3B_CTNNB1
1989,hsa04919_HRAS+HRAS+KRAS+KRAS_ACTB+ACTG1+ACTB+ACTG1,hsa04919,HRAS;HRAS;KRAS;KRAS,ACTB;ACTG1;ACTB;ACTG1,hsa04919_HRAS_ACTB;hsa04919_HRAS_ACTG1;hsa04919_KRAS_ACTB;hsa04919_KRAS_ACTG1
1990,hsa04919_HRAS+KRAS_BMP4+BMP4,hsa04919,HRAS;KRAS,BMP4;BMP4,hsa04919_HRAS_BMP4;hsa04919_KRAS_BMP4
1991,hsa04919_HRAS+KRAS_CCND1+CCND1,hsa04919,HRAS;KRAS,CCND1;CCND1,hsa04919_HRAS_CCND1;hsa04919_KRAS_CCND1
1992,hsa04919_HRAS+KRAS_CTNNB1+CTNNB1,hsa04919,HRAS;KRAS,CTNNB1;CTNNB1,hsa04919_HRAS_CTNNB1;hsa04919_KRAS_CTNNB1
1993,hsa04919_HRAS+KRAS+NRAS_ESR1+ESR1+ESR1,hsa04919,HRAS;KRAS;NRAS,ESR1;ESR1;ESR1,hsa04919_HRAS_ESR1;hsa04919_KRAS_ESR1;hsa04919_NRAS_ESR1
1994,hsa04919_HRAS+KRAS_GATA4+GATA4,hsa04919,HRAS;KRAS,GATA4;GATA4,hsa04919_HRAS_GATA4;hsa04919_KRAS_GATA4
1995,hsa04919_HRAS+KRAS_HIF1A+HIF1A,hsa04919,HRAS;KRAS,HIF1A;HIF1A,hsa04919_HRAS_HIF1A;hsa04919_KRAS_HIF1A
1996,hsa04919_HRAS+KRAS_MYC+MYC,hsa04919,HRAS;KRAS,MYC;MYC,hsa04919_HRAS_MYC;hsa04919_KRAS_MYC
1997,hsa04919_HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS_NOTCH1+NOTCH2+NOTCH3+NOTCH4+NOTCH1+NOTCH2+NOTCH3+NOTCH4,hsa04919,HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS,NOTCH1;NOTCH2;NOTCH3;NOTCH4;NOTCH1;NOTCH2;NOTCH3;NOTCH4,hsa04919_HRAS_NOTCH1;hsa04919_HRAS_NOTCH2;hsa04919_HRAS_NOTCH3;hsa04919_HRAS_NOTCH4;hsa04919_KRAS_NOTCH1;hsa04919_KRAS_NOTCH2;hsa04919_KRAS_NOTCH3;hsa04919_KRAS_NOTCH4
1998,hsa04919_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04919,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04919_HRAS_PIK3CA;hsa04919_HRAS_PIK3CB;hsa04919_HRAS_PIK3CD;hsa04919_HRAS_PIK3R1;hsa04919_HRAS_PIK3R2;hsa04919_HRAS_PIK3R3;hsa04919_KRAS_PIK3CA;hsa04919_KRAS_PIK3CB;hsa04919_KRAS_PIK3CD;hsa04919_KRAS_PIK3R1;hsa04919_KRAS_PIK3R2;hsa04919_KRAS_PIK3R3
1999,hsa04919_HRAS+KRAS_STAT1+STAT1,hsa04919,HRAS;KRAS,STAT1;STAT1,hsa04919_HRAS_STAT1;hsa04919_KRAS_STAT1
2000,hsa04919_HRAS+HRAS+KRAS+KRAS_THRA+THRB+THRA+THRB,hsa04919,HRAS;HRAS;KRAS;KRAS,THRA;THRB;THRA;THRB,hsa04919_HRAS_THRA;hsa04919_HRAS_THRB;hsa04919_KRAS_THRA;hsa04919_KRAS_THRB
2001,hsa04919_HRAS+KRAS_TP53+TP53,hsa04919,HRAS;KRAS,TP53;TP53,hsa04919_HRAS_TP53;hsa04919_KRAS_TP53
2002,hsa04919_HRAS+KRAS_WNT4+WNT4,hsa04919,HRAS;KRAS,WNT4;WNT4,hsa04919_HRAS_WNT4;hsa04919_KRAS_WNT4
2003,hsa04919_ITGAV_CTNNB1,hsa04919,ITGAV,CTNNB1,hsa04919_ITGAV_CTNNB1
2004,hsa04919_ITGAV_ESR1,hsa04919,ITGAV,ESR1,hsa04919_ITGAV_ESR1
2005,hsa04919_ITGAV_GATA4,hsa04919,ITGAV,GATA4,hsa04919_ITGAV_GATA4
