,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
2782,hsa04915_MAPK1+MAPK1+MAPK3+MAPK3_KRT14+KRT17+KRT14+KRT17,hsa04915,MAPK1;MAPK1;MAPK3;MAPK3,KRT14;KRT17;KRT14;KRT17,hsa04915_MAPK1_KRT14;hsa04915_MAPK1_KRT17;hsa04915_MAPK3_KRT14;hsa04915_MAPK3_KRT17
2783,hsa04915_MAPK1+MAPK3_PGR+PGR,hsa04915,MAPK1;MAPK3,PGR;PGR,hsa04915_MAPK1_PGR;hsa04915_MAPK3_PGR
2784,hsa04915_MAPK1+MAPK3_RARA+RARA,hsa04915,MAPK1;MAPK3,RARA;RARA,hsa04915_MAPK1_RARA;hsa04915_MAPK3_RARA
2785,hsa04915_MMP2+MMP2+MMP9+MMP9_ATF4+CREB1+ATF4+CREB1,hsa04915,MMP2;MMP2;MMP9;MMP9,ATF4;CREB1;ATF4;CREB1,hsa04915_MMP2_ATF4;hsa04915_MMP2_CREB1;hsa04915_MMP9_ATF4;hsa04915_MMP9_CREB1
2786,hsa04915_MMP2+MMP9_BCL2+BCL2,hsa04915,MMP2;MMP9,BCL2;BCL2,hsa04915_MMP2_BCL2;hsa04915_MMP9_BCL2
2787,hsa04915_MMP2+MMP9_EGFR+EGFR,hsa04915,MMP2;MMP9,EGFR;EGFR,hsa04915_MMP2_EGFR;hsa04915_MMP9_EGFR
2788,hsa04915_MMP2+MMP2+MMP9+MMP9_ESR1+ESR2+ESR1+ESR2,hsa04915,MMP2;MMP2;MMP9;MMP9,ESR1;ESR2;ESR1;ESR2,hsa04915_MMP2_ESR1;hsa04915_MMP2_ESR2;hsa04915_MMP9_ESR1;hsa04915_MMP9_ESR2
2789,hsa04915_MMP2+MMP2+MMP2+MMP9+MMP9+MMP9_FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,MMP2;MMP2;MMP2;MMP9;MMP9;MMP9,FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_MMP2_FOS;hsa04915_MMP2_JUN;hsa04915_MMP2_SP1;hsa04915_MMP9_FOS;hsa04915_MMP9_JUN;hsa04915_MMP9_SP1
2790,hsa04915_MMP2+MMP2+MMP9+MMP9_KRT14+KRT17+KRT14+KRT17,hsa04915,MMP2;MMP2;MMP9;MMP9,KRT14;KRT17;KRT14;KRT17,hsa04915_MMP2_KRT14;hsa04915_MMP2_KRT17;hsa04915_MMP9_KRT14;hsa04915_MMP9_KRT17
2791,hsa04915_MMP2+MMP9_PGR+PGR,hsa04915,MMP2;MMP9,PGR;PGR,hsa04915_MMP2_PGR;hsa04915_MMP9_PGR
2792,hsa04915_MMP2+MMP9_RARA+RARA,hsa04915,MMP2;MMP9,RARA;RARA,hsa04915_MMP2_RARA;hsa04915_MMP9_RARA
2793,hsa04915_NCOA1+NCOA2+NCOA3_BCL2+BCL2+BCL2,hsa04915,NCOA1;NCOA2;NCOA3,BCL2;BCL2;BCL2,hsa04915_NCOA1_BCL2;hsa04915_NCOA2_BCL2;hsa04915_NCOA3_BCL2
2794,hsa04915_NCOA1+NCOA1+NCOA2+NCOA2+NCOA3+NCOA3_KRT14+KRT17+KRT14+KRT17+KRT14+KRT17,hsa04915,NCOA1;NCOA1;NCOA2;NCOA2;NCOA3;NCOA3,KRT14;KRT17;KRT14;KRT17;KRT14;KRT17,hsa04915_NCOA1_KRT14;hsa04915_NCOA1_KRT17;hsa04915_NCOA2_KRT14;hsa04915_NCOA2_KRT17;hsa04915_NCOA3_KRT14;hsa04915_NCOA3_KRT17
2795,hsa04915_NCOA1+NCOA2+NCOA3_PGR+PGR+PGR,hsa04915,NCOA1;NCOA2;NCOA3,PGR;PGR;PGR,hsa04915_NCOA1_PGR;hsa04915_NCOA2_PGR;hsa04915_NCOA3_PGR
2796,hsa04915_NCOA2_CTSD,hsa04915,NCOA2,CTSD,hsa04915_NCOA2_CTSD
2797,hsa04915_NCOA2_RARA,hsa04915,NCOA2,RARA,hsa04915_NCOA2_RARA
2798,hsa04915_NCOA2_TGFA,hsa04915,NCOA2,TGFA,hsa04915_NCOA2_TGFA
2799,hsa04915_PRKACA+PRKACA+PRKACB+PRKACB+PRKACG+PRKACG_ATF4+CREB1+ATF4+CREB1+ATF4+CREB1,hsa04915,PRKACA;PRKACA;PRKACB;PRKACB;PRKACG;PRKACG,ATF4;CREB1;ATF4;CREB1;ATF4;CREB1,hsa04915_PRKACA_ATF4;hsa04915_PRKACA_CREB1;hsa04915_PRKACB_ATF4;hsa04915_PRKACB_CREB1;hsa04915_PRKACG_ATF4;hsa04915_PRKACG_CREB1
2800,hsa04915_PRKACA+PRKACB+PRKACG_BCL2+BCL2+BCL2,hsa04915,PRKACA;PRKACB;PRKACG,BCL2;BCL2;BCL2,hsa04915_PRKACA_BCL2;hsa04915_PRKACB_BCL2;hsa04915_PRKACG_BCL2
2801,hsa04915_PRKACA+PRKACB+PRKACG_EGFR+EGFR+EGFR,hsa04915,PRKACA;PRKACB;PRKACG,EGFR;EGFR;EGFR,hsa04915_PRKACA_EGFR;hsa04915_PRKACB_EGFR;hsa04915_PRKACG_EGFR
2802,hsa04915_PRKACA+PRKACA+PRKACB+PRKACB+PRKACG+PRKACG_ESR1+ESR2+ESR1+ESR2+ESR1+ESR2,hsa04915,PRKACA;PRKACA;PRKACB;PRKACB;PRKACG;PRKACG,ESR1;ESR2;ESR1;ESR2;ESR1;ESR2,hsa04915_PRKACA_ESR1;hsa04915_PRKACA_ESR2;hsa04915_PRKACB_ESR1;hsa04915_PRKACB_ESR2;hsa04915_PRKACG_ESR1;hsa04915_PRKACG_ESR2
2803,hsa04915_PRKACA+PRKACA+PRKACA+PRKACB+PRKACB+PRKACB+PRKACG+PRKACG+PRKACG_FOS+JUN+SP1+FOS+JUN+SP1+FOS+JUN+SP1,hsa04915,PRKACA;PRKACA;PRKACA;PRKACB;PRKACB;PRKACB;PRKACG;PRKACG;PRKACG,FOS;JUN;SP1;FOS;JUN;SP1;FOS;JUN;SP1,hsa04915_PRKACA_FOS;hsa04915_PRKACA_JUN;hsa04915_PRKACA_SP1;hsa04915_PRKACB_FOS;hsa04915_PRKACB_JUN;hsa04915_PRKACB_SP1;hsa04915_PRKACG_FOS;hsa04915_PRKACG_JUN;hsa04915_PRKACG_SP1
2804,hsa04915_PRKACA+PRKACA+PRKACB+PRKACB+PRKACG+PRKACG_KRT14+KRT17+KRT14+KRT17+KRT14+KRT17,hsa04915,PRKACA;PRKACA;PRKACB;PRKACB;PRKACG;PRKACG,KRT14;KRT17;KRT14;KRT17;KRT14;KRT17,hsa04915_PRKACA_KRT14;hsa04915_PRKACA_KRT17;hsa04915_PRKACB_KRT14;hsa04915_PRKACB_KRT17;hsa04915_PRKACG_KRT14;hsa04915_PRKACG_KRT17
2805,hsa04915_PRKACA+PRKACB+PRKACG_PGR+PGR+PGR,hsa04915,PRKACA;PRKACB;PRKACG,PGR;PGR;PGR,hsa04915_PRKACA_PGR;hsa04915_PRKACB_PGR;hsa04915_PRKACG_PGR
2806,hsa04915_PRKACA+PRKACB+PRKACG_RARA+RARA+RARA,hsa04915,PRKACA;PRKACB;PRKACG,RARA;RARA;RARA,hsa04915_PRKACA_RARA;hsa04915_PRKACB_RARA;hsa04915_PRKACG_RARA
2807,hsa04915_RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1+RAF1_ATF2+ATF4+ATF6B+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04915,RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1;RAF1,ATF2;ATF4;ATF6B;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04915_RAF1_ATF2;hsa04915_RAF1_ATF4;hsa04915_RAF1_ATF6B;hsa04915_RAF1_CREB1;hsa04915_RAF1_CREB3;hsa04915_RAF1_CREB3L1;hsa04915_RAF1_CREB3L2;hsa04915_RAF1_CREB3L3;hsa04915_RAF1_CREB3L4;hsa04915_RAF1_CREB5
2808,hsa04915_RAF1_BCL2,hsa04915,RAF1,BCL2,hsa04915_RAF1_BCL2
2809,hsa04915_RAF1_CTSD,hsa04915,RAF1,CTSD,hsa04915_RAF1_CTSD
2810,hsa04915_RAF1_EGFR,hsa04915,RAF1,EGFR,hsa04915_RAF1_EGFR
2811,hsa04915_RAF1+RAF1_ESR1+ESR2,hsa04915,RAF1;RAF1,ESR1;ESR2,hsa04915_RAF1_ESR1;hsa04915_RAF1_ESR2
2812,hsa04915_RAF1+RAF1+RAF1_FOS+JUN+SP1,hsa04915,RAF1;RAF1;RAF1,FOS;JUN;SP1,hsa04915_RAF1_FOS;hsa04915_RAF1_JUN;hsa04915_RAF1_SP1
2813,hsa04915_RAF1+RAF1_KRT14+KRT17,hsa04915,RAF1;RAF1,KRT14;KRT17,hsa04915_RAF1_KRT14;hsa04915_RAF1_KRT17
2814,hsa04915_RAF1_PGR,hsa04915,RAF1,PGR,hsa04915_RAF1_PGR
2815,hsa04915_RAF1_RARA,hsa04915,RAF1,RARA,hsa04915_RAF1_RARA
2816,hsa04915_RAF1_TGFA,hsa04915,RAF1,TGFA,hsa04915_RAF1_TGFA
2817,hsa04915_SHC1+SHC4_BCL2+BCL2,hsa04915,SHC1;SHC4,BCL2;BCL2,hsa04915_SHC1_BCL2;hsa04915_SHC4_BCL2
2818,hsa04915_SHC1+SHC4_EGFR+EGFR,hsa04915,SHC1;SHC4,EGFR;EGFR,hsa04915_SHC1_EGFR;hsa04915_SHC4_EGFR
2819,hsa04915_SHC1+SHC4_ESR1+ESR1,hsa04915,SHC1;SHC4,ESR1;ESR1,hsa04915_SHC1_ESR1;hsa04915_SHC4_ESR1
2820,hsa04915_SHC1+SHC1+SHC4+SHC4_KRT14+KRT17+KRT14+KRT17,hsa04915,SHC1;SHC1;SHC4;SHC4,KRT14;KRT17;KRT14;KRT17,hsa04915_SHC1_KRT14;hsa04915_SHC1_KRT17;hsa04915_SHC4_KRT14;hsa04915_SHC4_KRT17
2821,hsa04915_SHC1+SHC4_PGR+PGR,hsa04915,SHC1;SHC4,PGR;PGR,hsa04915_SHC1_PGR;hsa04915_SHC4_PGR
2822,hsa04915_SOS1_BCL2,hsa04915,SOS1,BCL2,hsa04915_SOS1_BCL2
2823,hsa04915_SOS1_EGFR,hsa04915,SOS1,EGFR,hsa04915_SOS1_EGFR
2824,hsa04915_SOS1_ESR1,hsa04915,SOS1,ESR1,hsa04915_SOS1_ESR1
2825,hsa04915_SOS1+SOS1_KRT14+KRT17,hsa04915,SOS1;SOS1,KRT14;KRT17,hsa04915_SOS1_KRT14;hsa04915_SOS1_KRT17
2826,hsa04915_SOS1_PGR,hsa04915,SOS1,PGR,hsa04915_SOS1_PGR
2827,hsa04915_SRC_BCL2,hsa04915,SRC,BCL2,hsa04915_SRC_BCL2
2828,hsa04915_SRC_EGFR,hsa04915,SRC,EGFR,hsa04915_SRC_EGFR
2829,hsa04915_SRC+SRC_KRT14+KRT17,hsa04915,SRC;SRC,KRT14;KRT17,hsa04915_SRC_KRT14;hsa04915_SRC_KRT17
2830,hsa04915_SRC_PGR,hsa04915,SRC,PGR,hsa04915_SRC_PGR
2831,hsa04917_AKT1+AKT2_CCND1+CCND1,hsa04917,AKT1;AKT2,CCND1;CCND1,hsa04917_AKT1_CCND1;hsa04917_AKT2_CCND1
2832,hsa04917_AKT1+AKT2+AKT3_FOXO3+FOXO3+FOXO3,hsa04917,AKT1;AKT2;AKT3,FOXO3;FOXO3;FOXO3,hsa04917_AKT1_FOXO3;hsa04917_AKT2_FOXO3;hsa04917_AKT3_FOXO3
2833,hsa04917_CISH_ESR1,hsa04917,CISH,ESR1,hsa04917_CISH_ESR1
2834,hsa04917_HRAS+KRAS_CCND1+CCND1,hsa04917,HRAS;KRAS,CCND1;CCND1,hsa04917_HRAS_CCND1;hsa04917_KRAS_CCND1
2835,hsa04917_HRAS+KRAS_FOS+FOS,hsa04917,HRAS;KRAS,FOS;FOS,hsa04917_HRAS_FOS;hsa04917_KRAS_FOS
2836,hsa04917_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_HRAS_PIK3CA;hsa04917_HRAS_PIK3CB;hsa04917_HRAS_PIK3CD;hsa04917_HRAS_PIK3R1;hsa04917_HRAS_PIK3R2;hsa04917_HRAS_PIK3R3;hsa04917_KRAS_PIK3CA;hsa04917_KRAS_PIK3CB;hsa04917_KRAS_PIK3CD;hsa04917_KRAS_PIK3R1;hsa04917_KRAS_PIK3R2;hsa04917_KRAS_PIK3R3
2837,hsa04917_JAK2_CCND1,hsa04917,JAK2,CCND1,hsa04917_JAK2_CCND1
2838,hsa04917_JAK2_CCND2,hsa04917,JAK2,CCND2,hsa04917_JAK2_CCND2
2839,hsa04917_JAK2+JAK2_ESR1+ESR2,hsa04917,JAK2;JAK2,ESR1;ESR2,hsa04917_JAK2_ESR1;hsa04917_JAK2_ESR2
2840,hsa04917_JAK2_FOS,hsa04917,JAK2,FOS,hsa04917_JAK2_FOS
2841,hsa04917_JAK2_INS,hsa04917,JAK2,INS,hsa04917_JAK2_INS
2842,hsa04917_JAK2_IRF1,hsa04917,JAK2,IRF1,hsa04917_JAK2_IRF1
2843,hsa04917_JAK2+JAK2_NFKB1+RELA,hsa04917,JAK2;JAK2,NFKB1;RELA,hsa04917_JAK2_NFKB1;hsa04917_JAK2_RELA
2844,hsa04917_JAK2+JAK2+JAK2+JAK2+JAK2+JAK2_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,JAK2;JAK2;JAK2;JAK2;JAK2;JAK2,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_JAK2_PIK3CA;hsa04917_JAK2_PIK3CB;hsa04917_JAK2_PIK3CD;hsa04917_JAK2_PIK3R1;hsa04917_JAK2_PIK3R2;hsa04917_JAK2_PIK3R3
2845,hsa04917_JAK2+JAK2+JAK2+JAK2_STAT1+STAT3+STAT5A+STAT5B,hsa04917,JAK2;JAK2;JAK2;JAK2,STAT1;STAT3;STAT5A;STAT5B,hsa04917_JAK2_STAT1;hsa04917_JAK2_STAT3;hsa04917_JAK2_STAT5A;hsa04917_JAK2_STAT5B
2846,hsa04917_MAP2K1+MAP2K2_CCND1+CCND1,hsa04917,MAP2K1;MAP2K2,CCND1;CCND1,hsa04917_MAP2K1_CCND1;hsa04917_MAP2K2_CCND1
2847,hsa04917_MAP2K1+MAP2K2_FOS+FOS,hsa04917,MAP2K1;MAP2K2,FOS;FOS,hsa04917_MAP2K1_FOS;hsa04917_MAP2K2_FOS
2848,hsa04917_MAPK10+MAPK8+MAPK9_FOS+FOS+FOS,hsa04917,MAPK10;MAPK8;MAPK9,FOS;FOS;FOS,hsa04917_MAPK10_FOS;hsa04917_MAPK8_FOS;hsa04917_MAPK9_FOS
2849,hsa04917_MAPK11+MAPK12+MAPK13+MAPK14_FOS+FOS+FOS+FOS,hsa04917,MAPK11;MAPK12;MAPK13;MAPK14,FOS;FOS;FOS;FOS,hsa04917_MAPK11_FOS;hsa04917_MAPK12_FOS;hsa04917_MAPK13_FOS;hsa04917_MAPK14_FOS
2850,hsa04917_MAPK1+MAPK3_FOS+FOS,hsa04917,MAPK1;MAPK3,FOS;FOS,hsa04917_MAPK1_FOS;hsa04917_MAPK3_FOS
2851,hsa04917_PRL_ESR1,hsa04917,PRL,ESR1,hsa04917_PRL_ESR1
2852,hsa04917_RAF1_CCND1,hsa04917,RAF1,CCND1,hsa04917_RAF1_CCND1
2853,hsa04917_RAF1_FOS,hsa04917,RAF1,FOS,hsa04917_RAF1_FOS
2854,hsa04917_RAF1+RAF1+RAF1+RAF1+RAF1+RAF1_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04917,RAF1;RAF1;RAF1;RAF1;RAF1;RAF1,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04917_RAF1_PIK3CA;hsa04917_RAF1_PIK3CB;hsa04917_RAF1_PIK3CD;hsa04917_RAF1_PIK3R1;hsa04917_RAF1_PIK3R2;hsa04917_RAF1_PIK3R3
2855,hsa04917_SOCS1+SOCS2+SOCS3+SOCS4+SOCS5+SOCS6+SOCS7_ESR1+ESR1+ESR1+ESR1+ESR1+ESR1+ESR1,hsa04917,SOCS1;SOCS2;SOCS3;SOCS4;SOCS5;SOCS6;SOCS7,ESR1;ESR1;ESR1;ESR1;ESR1;ESR1;ESR1,hsa04917_SOCS1_ESR1;hsa04917_SOCS2_ESR1;hsa04917_SOCS3_ESR1;hsa04917_SOCS4_ESR1;hsa04917_SOCS5_ESR1;hsa04917_SOCS6_ESR1;hsa04917_SOCS7_ESR1
2856,hsa04917_STAT1+STAT1+STAT3+STAT3+STAT5A+STAT5A+STAT5B+STAT5B_ESR1+ESR2+ESR1+ESR2+ESR1+ESR2+ESR1+ESR2,hsa04917,STAT1;STAT1;STAT3;STAT3;STAT5A;STAT5A;STAT5B;STAT5B,ESR1;ESR2;ESR1;ESR2;ESR1;ESR2;ESR1;ESR2,hsa04917_STAT1_ESR1;hsa04917_STAT1_ESR2;hsa04917_STAT3_ESR1;hsa04917_STAT3_ESR2;hsa04917_STAT5A_ESR1;hsa04917_STAT5A_ESR2;hsa04917_STAT5B_ESR1;hsa04917_STAT5B_ESR2
2857,hsa04917_STAT1+STAT3+STAT5A+STAT5B_FOS+FOS+FOS+FOS,hsa04917,STAT1;STAT3;STAT5A;STAT5B,FOS;FOS;FOS;FOS,hsa04917_STAT1_FOS;hsa04917_STAT3_FOS;hsa04917_STAT5A_FOS;hsa04917_STAT5B_FOS
2858,hsa04917_STAT1+STAT3+STAT5A+STAT5B_IRF1+IRF1+IRF1+IRF1,hsa04917,STAT1;STAT3;STAT5A;STAT5B,IRF1;IRF1;IRF1;IRF1,hsa04917_STAT1_IRF1;hsa04917_STAT3_IRF1;hsa04917_STAT5A_IRF1;hsa04917_STAT5B_IRF1
2859,hsa04917_STAT1+STAT1+STAT3+STAT3+STAT5A+STAT5A+STAT5B+STAT5B_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04917,STAT1;STAT1;STAT3;STAT3;STAT5A;STAT5A;STAT5B;STAT5B,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04917_STAT1_NFKB1;hsa04917_STAT1_RELA;hsa04917_STAT3_NFKB1;hsa04917_STAT3_RELA;hsa04917_STAT5A_NFKB1;hsa04917_STAT5A_RELA;hsa04917_STAT5B_NFKB1;hsa04917_STAT5B_RELA
2860,hsa04917_STAT1+STAT1+STAT1+STAT3+STAT3+STAT3+STAT5A+STAT5A+STAT5A+STAT5B+STAT5B+STAT5B_STAT3+STAT5A+STAT5B+STAT1+STAT5A+STAT5B+STAT1+STAT3+STAT5B+STAT1+STAT3+STAT5A,hsa04917,STAT1;STAT1;STAT1;STAT3;STAT3;STAT3;STAT5A;STAT5A;STAT5A;STAT5B;STAT5B;STAT5B,STAT3;STAT5A;STAT5B;STAT1;STAT5A;STAT5B;STAT1;STAT3;STAT5B;STAT1;STAT3;STAT5A,hsa04917_STAT1_STAT3;hsa04917_STAT1_STAT5A;hsa04917_STAT1_STAT5B;hsa04917_STAT3_STAT1;hsa04917_STAT3_STAT5A;hsa04917_STAT3_STAT5B;hsa04917_STAT5A_STAT1;hsa04917_STAT5A_STAT3;hsa04917_STAT5A_STAT5B;hsa04917_STAT5B_STAT1;hsa04917_STAT5B_STAT3;hsa04917_STAT5B_STAT5A
2861,hsa04919_AKT1+AKT2_BAD+BAD,hsa04919,AKT1;AKT2,BAD;BAD,hsa04919_AKT1_BAD;hsa04919_AKT2_BAD
2862,hsa04919_AKT1+AKT2+AKT3_CTNNB1+CTNNB1+CTNNB1,hsa04919,AKT1;AKT2;AKT3,CTNNB1;CTNNB1;CTNNB1,hsa04919_AKT1_CTNNB1;hsa04919_AKT2_CTNNB1;hsa04919_AKT3_CTNNB1
2863,hsa04919_AKT1+AKT2+AKT3_FOXO1+FOXO1+FOXO1,hsa04919,AKT1;AKT2;AKT3,FOXO1;FOXO1;FOXO1,hsa04919_AKT1_FOXO1;hsa04919_AKT2_FOXO1;hsa04919_AKT3_FOXO1
2864,hsa04919_AKT1+AKT2+AKT3_MDM2+MDM2+MDM2,hsa04919,AKT1;AKT2;AKT3,MDM2;MDM2;MDM2,hsa04919_AKT1_MDM2;hsa04919_AKT2_MDM2;hsa04919_AKT3_MDM2
2865,hsa04919_AKT1+AKT2_MTOR+MTOR,hsa04919,AKT1;AKT2,MTOR;MTOR,hsa04919_AKT1_MTOR;hsa04919_AKT2_MTOR
2866,hsa04919_AKT1+AKT2+AKT3_TP53+TP53+TP53,hsa04919,AKT1;AKT2;AKT3,TP53;TP53;TP53,hsa04919_AKT1_TP53;hsa04919_AKT2_TP53;hsa04919_AKT3_TP53
2867,hsa04919_CREBBP+EP300_MYC+MYC,hsa04919,CREBBP;EP300,MYC;MYC,hsa04919_CREBBP_MYC;hsa04919_EP300_MYC
2868,hsa04919_GSK3B_CTNNB1,hsa04919,GSK3B,CTNNB1,hsa04919_GSK3B_CTNNB1
2869,hsa04919_HDAC1+HDAC2_MYC+MYC,hsa04919,HDAC1;HDAC2,MYC;MYC,hsa04919_HDAC1_MYC;hsa04919_HDAC2_MYC
2870,hsa04919_HRAS+HRAS+KRAS+KRAS_ACTB+ACTG1+ACTB+ACTG1,hsa04919,HRAS;HRAS;KRAS;KRAS,ACTB;ACTG1;ACTB;ACTG1,hsa04919_HRAS_ACTB;hsa04919_HRAS_ACTG1;hsa04919_KRAS_ACTB;hsa04919_KRAS_ACTG1
2871,hsa04919_HRAS+KRAS_BMP4+BMP4,hsa04919,HRAS;KRAS,BMP4;BMP4,hsa04919_HRAS_BMP4;hsa04919_KRAS_BMP4
2872,hsa04919_HRAS+KRAS_CCND1+CCND1,hsa04919,HRAS;KRAS,CCND1;CCND1,hsa04919_HRAS_CCND1;hsa04919_KRAS_CCND1
2873,hsa04919_HRAS+KRAS_CTNNB1+CTNNB1,hsa04919,HRAS;KRAS,CTNNB1;CTNNB1,hsa04919_HRAS_CTNNB1;hsa04919_KRAS_CTNNB1
2874,hsa04919_HRAS+KRAS+NRAS_ESR1+ESR1+ESR1,hsa04919,HRAS;KRAS;NRAS,ESR1;ESR1;ESR1,hsa04919_HRAS_ESR1;hsa04919_KRAS_ESR1;hsa04919_NRAS_ESR1
2875,hsa04919_HRAS+KRAS_GATA4+GATA4,hsa04919,HRAS;KRAS,GATA4;GATA4,hsa04919_HRAS_GATA4;hsa04919_KRAS_GATA4
2876,hsa04919_HRAS+KRAS_HIF1A+HIF1A,hsa04919,HRAS;KRAS,HIF1A;HIF1A,hsa04919_HRAS_HIF1A;hsa04919_KRAS_HIF1A
2877,hsa04919_HRAS+KRAS+NRAS_MYC+MYC+MYC,hsa04919,HRAS;KRAS;NRAS,MYC;MYC;MYC,hsa04919_HRAS_MYC;hsa04919_KRAS_MYC;hsa04919_NRAS_MYC
2878,hsa04919_HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS_NOTCH1+NOTCH2+NOTCH3+NOTCH4+NOTCH1+NOTCH2+NOTCH3+NOTCH4,hsa04919,HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS,NOTCH1;NOTCH2;NOTCH3;NOTCH4;NOTCH1;NOTCH2;NOTCH3;NOTCH4,hsa04919_HRAS_NOTCH1;hsa04919_HRAS_NOTCH2;hsa04919_HRAS_NOTCH3;hsa04919_HRAS_NOTCH4;hsa04919_KRAS_NOTCH1;hsa04919_KRAS_NOTCH2;hsa04919_KRAS_NOTCH3;hsa04919_KRAS_NOTCH4
2879,hsa04919_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04919,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04919_HRAS_PIK3CA;hsa04919_HRAS_PIK3CB;hsa04919_HRAS_PIK3CD;hsa04919_HRAS_PIK3R1;hsa04919_HRAS_PIK3R2;hsa04919_HRAS_PIK3R3;hsa04919_KRAS_PIK3CA;hsa04919_KRAS_PIK3CB;hsa04919_KRAS_PIK3CD;hsa04919_KRAS_PIK3R1;hsa04919_KRAS_PIK3R2;hsa04919_KRAS_PIK3R3
2880,hsa04919_HRAS+KRAS_STAT1+STAT1,hsa04919,HRAS;KRAS,STAT1;STAT1,hsa04919_HRAS_STAT1;hsa04919_KRAS_STAT1
2881,hsa04919_HRAS+HRAS+KRAS+KRAS_THRA+THRB+THRA+THRB,hsa04919,HRAS;HRAS;KRAS;KRAS,THRA;THRB;THRA;THRB,hsa04919_HRAS_THRA;hsa04919_HRAS_THRB;hsa04919_KRAS_THRA;hsa04919_KRAS_THRB
2882,hsa04919_HRAS+KRAS_TP53+TP53,hsa04919,HRAS;KRAS,TP53;TP53,hsa04919_HRAS_TP53;hsa04919_KRAS_TP53
2883,hsa04919_HRAS+KRAS_WNT4+WNT4,hsa04919,HRAS;KRAS,WNT4;WNT4,hsa04919_HRAS_WNT4;hsa04919_KRAS_WNT4
2884,hsa04919_ITGAV_CTNNB1,hsa04919,ITGAV,CTNNB1,hsa04919_ITGAV_CTNNB1
2885,hsa04919_ITGAV_ESR1,hsa04919,ITGAV,ESR1,hsa04919_ITGAV_ESR1
2886,hsa04919_ITGAV_GATA4,hsa04919,ITGAV,GATA4,hsa04919_ITGAV_GATA4
2887,hsa04919_ITGAV_HIF1A,hsa04919,ITGAV,HIF1A,hsa04919_ITGAV_HIF1A
2888,hsa04919_ITGAV_MYC,hsa04919,ITGAV,MYC,hsa04919_ITGAV_MYC
2889,hsa04919_ITGAV_STAT1,hsa04919,ITGAV,STAT1,hsa04919_ITGAV_STAT1
2890,hsa04919_ITGAV_TP53,hsa04919,ITGAV,TP53,hsa04919_ITGAV_TP53
2891,hsa04919_ITGB3_CTNNB1,hsa04919,ITGB3,CTNNB1,hsa04919_ITGB3_CTNNB1
2892,hsa04919_ITGB3_ESR1,hsa04919,ITGB3,ESR1,hsa04919_ITGB3_ESR1
2893,hsa04919_ITGB3_GATA4,hsa04919,ITGB3,GATA4,hsa04919_ITGB3_GATA4
2894,hsa04919_ITGB3_HIF1A,hsa04919,ITGB3,HIF1A,hsa04919_ITGB3_HIF1A
2895,hsa04919_ITGB3_MYC,hsa04919,ITGB3,MYC,hsa04919_ITGB3_MYC
2896,hsa04919_ITGB3_STAT1,hsa04919,ITGB3,STAT1,hsa04919_ITGB3_STAT1
2897,hsa04919_ITGB3_TP53,hsa04919,ITGB3,TP53,hsa04919_ITGB3_TP53
